Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-156842,Eukaryotic Translation Elongation,74,102,0.007147362,1.11E-16,4.44E-15,8,9,6.63E-04,9606,Homo sapiens,Rps14;Rpl4;Rps15;Rpl5;Rps16;Rps17;Rpl3;Rps18;Rps15a;Rps19;Eef1a1;Rpl35;Rpl36;Rpl37;Rpsa;Rps27a;Rpl38;Rps10;Rpl8;Rps11;Rpl9;Rps12;Rpl6;Rps13;Rpl31;Rpl32;Rpl36a;Rps27l;Rps3a1;Rps9;Rps7;Rps8;Rpl37a;Rps5;Rps6;Rplp2;Rpl24;Rpl27;Rpl28;Rpl29;Rpl21;Rplp0;Rpl23;Rpl13a;Rpl18a;Rpl13;Rpl14;Rpl15;Rpl17;Rpl18;Rpl19;Rpl11;Rpl12;Rps3;Rps2;Rpl10a;Rps25;Rpl7a;Rps4x;Eef1b2;Rpl27a;Rps20;Rps21;Rps23;Rps24;Rpl41;Rpl35a;Fau;Rpl23a,,R-HSA-156915;R-HSA-156912;R-HSA-156913;R-HSA-156923;R-HSA-156907;R-HSA-156910;R-HSA-156908;R-HSA-156909
R-HSA-927802,Nonsense-Mediated Decay (NMD),72,124,0.00868895,1.11E-16,4.44E-15,5,6,4.42E-04,9606,Homo sapiens,Rps14;Rpl4;Rps15;Rpl5;Rps16;Rps17;Rpl3;Rps18;Rps15a;Rps19;Rpl35;Rpl36;Rpl37;Rpsa;Rps27a;Rpl38;Rps10;Rpl8;Rps11;Rpl9;Rps12;Rpl6;Rps13;Rpl31;Rpl32;Rpl36a;Rps27l;Rps3a1;Rps9;Rps7;Rps8;Rpl37a;Rps5;Rps6;Rplp2;Rpl24;Rpl27;Rpl28;Rpl29;Rpl21;Rplp0;Rpl23;Rpl13a;Rpl18a;Rpl13;Rpl14;Rpl15;Rpl17;Rpl18;Rpl19;Rpl11;Rpl12;Rps3;Rps2;Rpl10a;Rps25;Rpl7a;Rps4x;Rpl27a;Rps20;Rps21;Rps23;Rps24;Rpl41;Rpl35a;Fau;Rpl23a,,R-HSA-927836;R-HSA-927789;R-HSA-927832;R-HSA-927813;R-HSA-927889
R-HSA-72613,Eukaryotic Translation Initiation,78,130,0.009109383,1.11E-16,4.44E-15,17,21,0.001546733,9606,Homo sapiens,Rps14;Rpl4;Rps15;Rpl5;Rps16;Rps17;Rpl3;Rps18;Rps15a;Rps19;Rpl35;Rpl36;Rpl37;Rpsa;Rps27a;Rpl38;Rps10;Rpl8;Rps11;Rpl9;Rps12;Rpl6;Rps13;Rpl31;Rpl32;Rpl36a;Rps27l;Rps3a1;Rps9;Rps7;Rps8;Rpl37a;Rps5;Rps6;Rplp2;Rpl24;Eif4h;Rpl27;Rpl28;Rpl29;Rpl21;Rplp0;Rpl23;Rpl13a;Eif3i;Rpl18a;Rpl13;Rpl14;Eif4ebp1;Rpl15;Rpl17;Rpl18;Rpl19;Eif3c;Rpl11;Rpl12;Rps3;Rps2;Rpl10a;Rps25;Rpl7a;Rps4x;Rpl27a;Rps20;Rps21;Rps23;Rps24;Rpl41;Eif1ax;Eif4a1;Rpl35a;Fau;Rpl23a,,R-HSA-72673;R-HSA-72672;R-HSA-156832;R-HSA-72676;R-HSA-72647;R-HSA-72619;R-HSA-156808;R-HSA-72621;R-HSA-72622;R-HSA-72691;R-HSA-156823;R-HSA-72631;R-HSA-72697;R-HSA-156826;R-HSA-72635;R-HSA-157849;R-HSA-72671
R-HSA-156902,Peptide chain elongation,73,97,0.006797001,1.11E-16,4.44E-15,4,5,3.68E-04,9606,Homo sapiens,Rps14;Rpl4;Rps15;Rpl5;Rps16;Rps17;Rpl3;Rps18;Rps15a;Rps19;Eef1a1;Rpl35;Rpl36;Rpl37;Rpsa;Rps27a;Rpl38;Rps10;Rpl8;Rps11;Rpl9;Rps12;Rpl6;Rps13;Rpl31;Rpl32;Rpl36a;Rps27l;Rps3a1;Rps9;Rps7;Rps8;Rpl37a;Rps5;Rps6;Rplp2;Rpl24;Rpl27;Rpl28;Rpl29;Rpl21;Rplp0;Rpl23;Rpl13a;Rpl18a;Rpl13;Rpl14;Rpl15;Rpl17;Rpl18;Rpl19;Rpl11;Rpl12;Rps3;Rps2;Rpl10a;Rps25;Rpl7a;Rps4x;Rpl27a;Rps20;Rps21;Rps23;Rps24;Rpl41;Rpl35a;Fau;Rpl23a,,R-HSA-156915;R-HSA-156912;R-HSA-156923;R-HSA-156907
R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),72,124,0.00868895,1.11E-16,4.44E-15,4,5,3.68E-04,9606,Homo sapiens,Rps14;Rpl4;Rps15;Rpl5;Rps16;Rps17;Rpl3;Rps18;Rps15a;Rps19;Rpl35;Rpl36;Rpl37;Rpsa;Rps27a;Rpl38;Rps10;Rpl8;Rps11;Rpl9;Rps12;Rpl6;Rps13;Rpl31;Rpl32;Rpl36a;Rps27l;Rps3a1;Rps9;Rps7;Rps8;Rpl37a;Rps5;Rps6;Rplp2;Rpl24;Rpl27;Rpl28;Rpl29;Rpl21;Rplp0;Rpl23;Rpl13a;Rpl18a;Rpl13;Rpl14;Rpl15;Rpl17;Rpl18;Rpl19;Rpl11;Rpl12;Rps3;Rps2;Rpl10a;Rps25;Rpl7a;Rps4x;Rpl27a;Rps20;Rps21;Rps23;Rps24;Rpl41;Rpl35a;Fau;Rpl23a,,R-HSA-927836;R-HSA-927832;R-HSA-927813;R-HSA-927889
R-HSA-72737,Cap-dependent Translation Initiation,78,130,0.009109383,1.11E-16,4.44E-15,14,18,0.001325772,9606,Homo sapiens,Rps14;Rpl4;Rps15;Rpl5;Rps16;Rps17;Rpl3;Rps18;Rps15a;Rps19;Rpl35;Rpl36;Rpl37;Rpsa;Rps27a;Rpl38;Rps10;Rpl8;Rps11;Rpl9;Rps12;Rpl6;Rps13;Rpl31;Rpl32;Rpl36a;Rps27l;Rps3a1;Rps9;Rps7;Rps8;Rpl37a;Rps5;Rps6;Rplp2;Rpl24;Eif4h;Rpl27;Rpl28;Rpl29;Rpl21;Rplp0;Rpl23;Rpl13a;Eif3i;Rpl18a;Rpl13;Rpl14;Eif4ebp1;Rpl15;Rpl17;Rpl18;Rpl19;Eif3c;Rpl11;Rpl12;Rps3;Rps2;Rpl10a;Rps25;Rpl7a;Rps4x;Rpl27a;Rps20;Rps21;Rps23;Rps24;Rpl41;Eif1ax;Eif4a1;Rpl35a;Fau;Rpl23a,,R-HSA-72673;R-HSA-72672;R-HSA-72676;R-HSA-72647;R-HSA-72619;R-HSA-156808;R-HSA-72621;R-HSA-72622;R-HSA-72691;R-HSA-72631;R-HSA-72697;R-HSA-72635;R-HSA-157849;R-HSA-72671
R-HSA-8868773,rRNA processing in the nucleus and cytosol,81,207,0.01450494,1.11E-16,4.44E-15,10,15,0.00110481,9606,Homo sapiens,Rps14;Rpl4;Rps15;Rpl5;Rps16;Rps17;Rpl3;Rps18;Rps15a;Rps19;Rpl35;Rpl36;Rpl37;Rpsa;Rps27a;Rpl38;Rps10;Rpl8;Rps11;Rpl9;Rps12;Rpl6;Rps13;Pwp2;Rpl31;Rpl32;Rpl36a;Rps27l;Rps3a1;Rps9;Rps7;Rps8;Imp3;Rpl37a;Rps5;Rps6;Rplp2;Rpl24;Rpl27;Rpl28;Rpl29;Rpl21;Rplp0;Rpl23;Rpl13a;Nhp2;Rpl18a;Tsr3;Rpl13;Rpl14;Rpl15;Rpl17;Rpl18;Rpl19;Rpl11;Rpl12;Rps3;Rps2;Rpl10a;Rps25;Rpl7a;Rps4x;Exosc5;Rpl27a;Rps20;Rps21;Mpp6;Rps23;Rps24;Bop1;Rpl41;Ebna1bp2;Eif4a1;Rpl35a;Fau;Rpl23a,,R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791219;R-HSA-6791218;R-HSA-8868783;R-HSA-6791228;R-HSA-6791227;R-HSA-6790906;R-HSA-6790905
R-HSA-9711097,Cellular response to starvation,90,176,0.012332703,1.11E-16,4.44E-15,17,28,0.002062311,9606,Homo sapiens,Rps14;Rpl4;Rps15;Rpl5;Rps16;Rps17;Rpl3;Rps18;Rps15a;Atp6v0b;Rps19;Rpl35;Trib3;Rpl36;Rpl37;Rpsa;Rps27a;Rpl38;Rps10;Rpl8;Rps11;Atp6v0e2;Rpl9;Rps12;Rpl6;Rps13;Rpl31;Rpl32;Rpl36a;Rps27l;Rps3a1;Rps9;Rraga;Lamtor4;Lamtor1;Rps7;Lamtor2;Ddit3;Rps8;Rpl37a;Rps5;Rragd;Rps6;Rplp2;Rpl24;Rpl27;Rpl28;Rpl29;Rpl21;Rplp0;Rpl23;Rpl13a;Rpl18a;Rab25;Rpl13;Rpl14;Rpl15;Rpl17;Rpl18;Atp6v1e1;Rpl19;Rpl11;Rpl12;Rps3;Rps2;Rpl10a;Rps25;Rpl7a;Rps4x;Rpl27a;Rps20;Rps21;Atp6v0d1;Rps23;Rps24;Rpl41;Atp6v1g1;Rpl35a;Atp6v1f;Fau;Rpl23a,,R-HSA-9633008;R-HSA-9635927;R-HSA-9639286;R-HSA-9645598;R-HSA-9644926;R-HSA-9635804;R-HSA-9640195;R-HSA-9650722;R-HSA-9640167;R-HSA-9646468;R-HSA-9640168;R-HSA-9645608;R-HSA-9635912;R-HSA-9640175;R-HSA-9633742;R-HSA-9634669;R-HSA-9633005
R-HSA-72764,Eukaryotic Translation Termination,72,106,0.00742765,1.11E-16,4.44E-15,3,5,3.68E-04,9606,Homo sapiens,Rps14;Rpl4;Rps15;Rpl5;Rps16;Rps17;Rpl3;Rps18;Rps15a;Rps19;Rpl35;Rpl36;Rpl37;Rpsa;Rps27a;Rpl38;Rps10;Rpl8;Rps11;Rpl9;Rps12;Rpl6;Rps13;Rpl31;Rpl32;Rpl36a;Rps27l;Rps3a1;Rps9;Rps7;Rps8;Rpl37a;Rps5;Rps6;Rplp2;Rpl24;Rpl27;Rpl28;Rpl29;Rpl21;Rplp0;Rpl23;Rpl13a;Rpl18a;Rpl13;Rpl14;Rpl15;Rpl17;Rpl18;Rpl19;Rpl11;Rpl12;Rps3;Rps2;Rpl10a;Rps25;Rpl7a;Rps4x;Rpl27a;Rps20;Rps21;Rps23;Rps24;Rpl41;Rpl35a;Fau;Rpl23a,,R-HSA-141671;R-HSA-141691;R-HSA-141673
R-HSA-72766,Translation,105,339,0.023754467,1.11E-16,4.44E-15,58,99,0.007291743,9606,Homo sapiens,Rpl4;Rps14;Rpl5;Rps15;Rps16;Rpl3;Rps17;Mrpl57;Rps18;Rps19;Eef1a1;Rpl35;Sars;Rpl36;Aurkaip1;Mrps34;Rpl37;Rpsa;Rpl38;Rpl8;Rps10;Rpl9;Rps11;Rpl6;Rps12;Rps13;Rpl31;Kars;Rpl32;Rps9;Rps3a1;Rps7;Rps8;Rps5;Rps6;Rpl24;Rpl27;Rpl28;Mrps26;Rpl29;Sec11c;Rpl21;Rpl23;Mrpl52;Mrpl53;Mrps10;Eif4ebp1;Mrps14;Chchd1;Mrps16;Mrpl21;Rps25;Mrpl24;Vars;Rpl27a;Sec61b;Rps20;Rps21;Rps23;Rps24;Rpl41;Eif1ax;Srp14;Eif4a1;Mrpl30;Rps15a;Mrpl17;Rps27a;Rpl36a;Ddost;Rps27l;Mrpl4;Ssr4;Rpl37a;Rplp2;Eif4h;Rplp0;Rpl13a;Eif3i;Rpl18a;Rpl13;Rpl14;Rpl15;Rpl17;Rpl18;Rpl19;Eif3c;Rpl11;Rpl12;Rps3;Rps2;Rpl10a;Rpl7a;Rps4x;Spcs1;Srpr;Eef1b2;Rpl35a;Fau;Rpl23a,,R-HSA-1799326;R-HSA-5368279;R-HSA-156808;R-HSA-380042;R-HSA-156823;R-HSA-156826;R-HSA-157849;R-HSA-156832;R-HSA-72619;R-HSA-72621;R-HSA-5419261;R-HSA-72622;R-HSA-72631;R-HSA-1799330;R-HSA-1799329;R-HSA-72635;R-HSA-1799335;R-HSA-1799332;R-HSA-5389842;R-HSA-5419281;R-HSA-379974;R-HSA-72647;R-HSA-5389848;R-HSA-5389849;R-HSA-379982;R-HSA-380233;R-HSA-379861;R-HSA-5419264;R-HSA-5419271;R-HSA-5419273;R-HSA-379865;R-HSA-379993;R-HSA-5419279;R-HSA-5389839;R-HSA-379992;R-HSA-72671;R-HSA-379867;R-HSA-5419277;R-HSA-379994;R-HSA-72673;R-HSA-72672;R-HSA-72676;R-HSA-141671;R-HSA-156907;R-HSA-141673;R-HSA-156910;R-HSA-380008;R-HSA-156908;R-HSA-156909;R-HSA-379893;R-HSA-156915;R-HSA-72691;R-HSA-156912;R-HSA-5389857;R-HSA-156913;R-HSA-72697;R-HSA-156923;R-HSA-141691
R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,77,115,0.0080583,1.11E-16,4.44E-15,9,16,0.001178464,9606,Homo sapiens,Rps14;Rpl4;Rps15;Rpl5;Rps16;Rps17;Rpl3;Rps18;Rps15a;Rps19;Rpl35;Trib3;Rpl36;Rpl37;Rpsa;Rps27a;Rpl38;Rps10;Rpl8;Rps11;Rpl9;Rps12;Rpl6;Rps13;Rpl31;Rpl32;Rpl36a;Rps27l;Rps3a1;Rps9;Rps7;Ddit3;Rps8;Rpl37a;Rps5;Rps6;Rplp2;Rpl24;Rpl27;Rpl28;Rpl29;Rpl21;Rplp0;Rpl23;Rpl13a;Rpl18a;Rpl13;Rpl14;Rpl15;Rpl17;Rpl18;Rpl19;Rpl11;Rpl12;Rps3;Rps2;Rpl10a;Rps25;Rpl7a;Rps4x;Rpl27a;Rps20;Rps21;Rps23;Rps24;Rpl41;Rpl35a;Fau;Rpl23a,,R-HSA-9650722;R-HSA-9633008;R-HSA-9635927;R-HSA-9635912;R-HSA-9633742;R-HSA-9644926;R-HSA-9634669;R-HSA-9633005;R-HSA-9635804
R-HSA-72312,rRNA processing,81,245,0.017167683,1.11E-16,4.44E-15,10,21,0.001546733,9606,Homo sapiens,Rps14;Rpl4;Rps15;Rpl5;Rps16;Rps17;Rpl3;Rps18;Rps15a;Rps19;Rpl35;Rpl36;Rpl37;Rpsa;Rps27a;Rpl38;Rps10;Rpl8;Rps11;Rpl9;Rps12;Rpl6;Rps13;Pwp2;Rpl31;Rpl32;Rpl36a;Rps27l;Rps3a1;Rps9;Rps7;Rps8;Imp3;Rpl37a;Rps5;Rps6;Rplp2;Rpl24;Rpl27;Rpl28;Rpl29;Rpl21;Rplp0;Rpl23;Rpl13a;Nhp2;Rpl18a;Tsr3;Rpl13;Rpl14;Rpl15;Rpl17;Rpl18;Rpl19;Rpl11;Rpl12;Rps3;Rps2;Rpl10a;Rps25;Rpl7a;Rps4x;Exosc5;Rpl27a;Rps20;Rps21;Mpp6;Rps23;Rps24;Bop1;Rpl41;Ebna1bp2;Eif4a1;Rpl35a;Fau;Rpl23a,,R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791219;R-HSA-6791218;R-HSA-8868783;R-HSA-6791228;R-HSA-6791227;R-HSA-6790906;R-HSA-6790905
R-HSA-8953854,Metabolism of RNA,118,783,0.054866513,1.11E-16,4.44E-15,83,187,0.013773293,9606,Homo sapiens,Rpl4;Rps14;Rpl5;Rps15;Pop5;Rps16;Rpl3;Rps17;Rps18;Rps19;Rpl35;Prpf31;Rpl36;Rpl37;Rpsa;Rpl38;Rpl8;Rps10;Rpl9;Rps11;Rpl6;Rps12;Pwp2;Rps13;Rpl31;Rpl32;Zbtb8os;Rps9;Rps3a1;Rps7;Rps8;Imp3;Rps5;Rps6;Rpl24;Rpl27;Rpl28;Rpl29;Rpl21;Prkcd;Rpl23;Nhp2;Lage3;Snrpf;Snrpc;Rps25;Rpl27a;Lsm4;Rps20;Rps21;Aaas;Rps23;Rps24;Rpl41;Eif4a1;Shfm1;Rps15a;Psma2;Snrnp25;Rps27a;Ybx1;Psmd13;Rpl36a;Rps27l;Psmb5;Psmb4;Psmb6;Psmb3;Rpl37a;Psmb2;Rplp2;Tst;Rplp0;Rpl13a;Psma7;Psmc5;Psmc2;Rpl18a;Psmc4;Tsr3;Psmc3;Rpl13;Urm1;Rpl14;Rpl15;Polr2e;Polr2f;Rpl17;Rpl18;Rpl19;Rpl11;Rpl12;Rps3;Rps2;Rpl10a;Rpl7a;Rps4x;Psmd9;Snrpd2;Psmd8;Psmd3;Exosc5;Mpp6;Bop1;Ebna1bp2;Rpl35a;Fau;Rpl23a;Ran,,R-HSA-429955;R-HSA-8941312;R-HSA-6784494;R-HSA-77069;R-HSA-77068;R-HSA-77073;R-HSA-77585;R-HSA-191763;R-HSA-77587;R-HSA-450580;R-HSA-158481;R-HSA-429845;R-HSA-77586;R-HSA-77077;R-HSA-158484;R-HSA-77078;R-HSA-77081;R-HSA-77083;R-HSA-77594;R-HSA-6783483;R-HSA-429978;R-HSA-77085;R-HSA-6790906;R-HSA-6790905;R-HSA-72095;R-HSA-927889;R-HSA-6785478;R-HSA-429860;R-HSA-927789;R-HSA-77090;R-HSA-450466;R-HSA-72103;R-HSA-77095;R-HSA-191786;R-HSA-8868783;R-HSA-72107;R-HSA-191784;R-HSA-191790;R-HSA-429992;R-HSA-72124;R-HSA-450488;R-HSA-72127;R-HSA-430021;R-HSA-72130;R-HSA-159046;R-HSA-75079;R-HSA-159050;R-HSA-75081;R-HSA-75080;R-HSA-430028;R-HSA-72139;R-HSA-75083;R-HSA-927813;R-HSA-75082;R-HSA-111437;R-HSA-111439;R-HSA-72143;R-HSA-111438;R-HSA-6791223;R-HSA-6791222;R-HSA-927836;R-HSA-6791221;R-HSA-191825;R-HSA-191830;R-HSA-6791219;R-HSA-6791218;R-HSA-927832;R-HSA-75097;R-HSA-75096;R-HSA-75098;R-HSA-6791228;R-HSA-6791227;R-HSA-6782264;R-HSA-72160;R-HSA-450533;R-HSA-5696816;R-HSA-158441;R-HSA-158447;R-HSA-450422;R-HSA-156661;R-HSA-450431;R-HSA-428287;R-HSA-5696810
