Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-2262752,"Cellular responses to stress",105,952,0.0667087099712704,6.143405914607047E-4,0.07986427688989162,144,381,0.028062163953745306,9606,Homo sapiens,"Helz2;Extl1;Phf5a;Srprb;Dnajc3;Nrip1;Dnajc2;Cry1;Asns;Trib3;Hmox1;Grb10;Nup37;Edem1;Herpud1;Hyou1;Rpl34;Scd2;Preb;Hspa13;Calr;Tfdp1;Nup160;Ero1l;Creb3;Tubb2b;Ddit3;Dis3;Parn;Dnajb11;Nup43;Ern1;Sco1;Atf6;Arntl;Atf4;Atf3;Serp1;Sesn2;Cebpg;Hsp90b1;Chac1;Nup98;Cebpb;Tspyl2;Kdm6b;Fkbp14;Rheb;Eif2s2;Higd1a;Rae1;Wipi1;Npas2;Mapk14;Rps27;Wfs1;Cbx4;Serpinh1;H13;Dnajb9;Ppp1r15a;Hspa9;Hspa5;Syvn1;Cdkn1a","","R-HSA-3790137;R-HSA-381186;R-HSA-400143;R-HSA-3790130;R-HSA-3240765;R-HSA-3240766;R-HSA-3371554;R-HSA-1368069;R-HSA-9653894;R-HSA-1368065;R-HSA-9653893;R-HSA-9646468;R-HSA-450333;R-HSA-187934;R-HSA-5251955;R-HSA-3222546;R-HSA-381217;R-HSA-5251959;R-HSA-3786258;R-HSA-3222533;R-HSA-5251942;R-HSA-9708457;R-HSA-1791066;R-HSA-1235035;R-HSA-1791057;R-HSA-1791056;R-HSA-5082369;R-HSA-9653724;R-HSA-9635804;R-HSA-1791060;R-HSA-1235037;R-HSA-8874197;R-HSA-3239014;R-HSA-8874192;R-HSA-3239019;R-HSA-8874204;R-HSA-5663245;R-HSA-9633742;R-HSA-5082384;R-HSA-8874200;R-HSA-9633008;R-HSA-9653745;R-HSA-3240787;R-HSA-517731;R-HSA-9654774;R-HSA-3238999;R-HSA-381026;R-HSA-549475;R-HSA-9648888;R-HSA-1791095;R-HSA-9708536;R-HSA-1235070;R-HSA-8953336;R-HSA-1791083;R-HSA-3222593;R-HSA-1791082;R-HSA-9654752;R-HSA-1791084;R-HSA-1791075;R-HSA-3240777;R-HSA-9653742;R-HSA-3240783;R-HSA-9633005;R-HSA-3240782;R-HSA-3857336;R-HSA-9650710;R-HSA-3857328;R-HSA-1791121;R-HSA-3857329;R-HSA-9655071;R-HSA-163214;R-HSA-1791124;R-HSA-9640195;R-HSA-3229089;R-HSA-3223200;R-HSA-1791114;R-HSA-4793819;R-HSA-1791118;R-HSA-1791107;R-HSA-3788705;R-HSA-5252041;R-HSA-9708558;R-HSA-381086;R-HSA-9654792;R-HSA-3788708;R-HSA-3229102;R-HSA-1791163;R-HSA-3857305;R-HSA-1791167;R-HSA-3209109;R-HSA-3857308;R-HSA-381091;R-HSA-9635892;R-HSA-1791155;R-HSA-450222;R-HSA-1791157;R-HSA-381109;R-HSA-9650722;R-HSA-381111;R-HSA-1791150;R-HSA-3209096;R-HSA-381116;R-HSA-5082356;R-HSA-69562;R-HSA-9655086;R-HSA-5252079;R-HSA-3341296;R-HSA-9635927;R-HSA-425923;R-HSA-381135;R-HSA-9709918;R-HSA-381128;R-HSA-3371518;R-HSA-400342;R-HSA-8932184;R-HSA-420818;R-HSA-189398;R-HSA-1791180;R-HSA-9635915;R-HSA-1791169;R-HSA-9635912;R-HSA-9635918;R-HSA-1791173;R-HSA-1791172;R-HSA-381158;R-HSA-3229138;R-HSA-9639287;R-HSA-1234167;R-HSA-8874849;R-HSA-3858387;R-HSA-9707645;R-HSA-4647594;R-HSA-9644926;R-HSA-4647593;R-HSA-9635936;R-HSA-1250272;R-HSA-5618080;R-HSA-8979071;R-HSA-3371467;R-HSA-1222376;R-HSA-3857345;R-HSA-4647613;R-HSA-3857348;R-HSA-9634669"
R-HSA-8953897,"Cellular responses to stimuli",105,970,0.06797000910938267,0.0011311907768417617,0.13461170244416965,144,412,0.030345437136333506,9606,Homo sapiens,"Helz2;Extl1;Phf5a;Srprb;Dnajc3;Nrip1;Dnajc2;Cry1;Asns;Trib3;Hmox1;Grb10;Nup37;Edem1;Herpud1;Hyou1;Rpl34;Scd2;Preb;Hspa13;Calr;Tfdp1;Nup160;Ero1l;Creb3;Tubb2b;Ddit3;Dis3;Parn;Dnajb11;Nup43;Ern1;Sco1;Atf6;Arntl;Atf4;Atf3;Serp1;Sesn2;Cebpg;Hsp90b1;Chac1;Nup98;Cebpb;Tspyl2;Kdm6b;Fkbp14;Rheb;Eif2s2;Higd1a;Rae1;Wipi1;Npas2;Mapk14;Rps27;Wfs1;Cbx4;Serpinh1;H13;Dnajb9;Ppp1r15a;Hspa9;Hspa5;Syvn1;Cdkn1a","","R-HSA-3790137;R-HSA-381186;R-HSA-400143;R-HSA-3790130;R-HSA-3240765;R-HSA-3240766;R-HSA-3371554;R-HSA-1368069;R-HSA-9653894;R-HSA-1368065;R-HSA-9653893;R-HSA-9646468;R-HSA-450333;R-HSA-187934;R-HSA-5251955;R-HSA-3222546;R-HSA-381217;R-HSA-5251959;R-HSA-3786258;R-HSA-3222533;R-HSA-5251942;R-HSA-9708457;R-HSA-1791066;R-HSA-1235035;R-HSA-1791057;R-HSA-1791056;R-HSA-5082369;R-HSA-9653724;R-HSA-9635804;R-HSA-1791060;R-HSA-1235037;R-HSA-8874197;R-HSA-3239014;R-HSA-8874192;R-HSA-3239019;R-HSA-8874204;R-HSA-5663245;R-HSA-9633742;R-HSA-5082384;R-HSA-8874200;R-HSA-9633008;R-HSA-9653745;R-HSA-3240787;R-HSA-517731;R-HSA-9654774;R-HSA-3238999;R-HSA-381026;R-HSA-549475;R-HSA-9648888;R-HSA-1791095;R-HSA-9708536;R-HSA-1235070;R-HSA-8953336;R-HSA-1791083;R-HSA-3222593;R-HSA-1791082;R-HSA-9654752;R-HSA-1791084;R-HSA-1791075;R-HSA-3240777;R-HSA-9653742;R-HSA-3240783;R-HSA-9633005;R-HSA-3240782;R-HSA-3857336;R-HSA-9650710;R-HSA-3857328;R-HSA-1791121;R-HSA-3857329;R-HSA-9655071;R-HSA-163214;R-HSA-1791124;R-HSA-9640195;R-HSA-3229089;R-HSA-3223200;R-HSA-1791114;R-HSA-4793819;R-HSA-1791118;R-HSA-1791107;R-HSA-3788705;R-HSA-5252041;R-HSA-9708558;R-HSA-381086;R-HSA-9654792;R-HSA-3788708;R-HSA-3229102;R-HSA-1791163;R-HSA-3857305;R-HSA-1791167;R-HSA-3209109;R-HSA-3857308;R-HSA-381091;R-HSA-9635892;R-HSA-1791155;R-HSA-450222;R-HSA-1791157;R-HSA-381109;R-HSA-9650722;R-HSA-381111;R-HSA-1791150;R-HSA-3209096;R-HSA-381116;R-HSA-5082356;R-HSA-69562;R-HSA-9655086;R-HSA-5252079;R-HSA-3341296;R-HSA-9635927;R-HSA-425923;R-HSA-381135;R-HSA-9709918;R-HSA-381128;R-HSA-3371518;R-HSA-400342;R-HSA-8932184;R-HSA-420818;R-HSA-189398;R-HSA-1791180;R-HSA-9635915;R-HSA-1791169;R-HSA-9635912;R-HSA-9635918;R-HSA-1791173;R-HSA-1791172;R-HSA-381158;R-HSA-3229138;R-HSA-9639287;R-HSA-1234167;R-HSA-8874849;R-HSA-3858387;R-HSA-9707645;R-HSA-4647594;R-HSA-9644926;R-HSA-4647593;R-HSA-9635936;R-HSA-1250272;R-HSA-5618080;R-HSA-8979071;R-HSA-3371467;R-HSA-1222376;R-HSA-3857345;R-HSA-4647613;R-HSA-3857348;R-HSA-9634669"
R-HSA-9633012,"Response of EIF2AK4 (GCN2) to amino acid deficiency",20,115,0.008058300049050521,0.0012610654260586385,0.13871719686645023,16,16,0.001178463578110039,9606,Homo sapiens,"Rps27;Ddit3;Rpl34;Cry1;Asns;Cebpg;Trib3;Eif2s2;Cebpb;Atf4;Atf3","","R-HSA-9633008;R-HSA-9635927;R-HSA-9635892;R-HSA-9644926;R-HSA-381128;R-HSA-9635804;R-HSA-9650722;R-HSA-9635936;R-HSA-1791118;R-HSA-9635915;R-HSA-9635912;R-HSA-9633742;R-HSA-9635918;R-HSA-1791173;R-HSA-9634669;R-HSA-9633005"
R-HSA-6790901,"rRNA modification in the nucleus and cytosol",14,71,0.004975124378109453,0.002139096475663571,0.21818784051768425,3,8,5.892317890550195E-4,9606,Homo sapiens,"Cry1;Imp4;Utp20;Utp14b;Nop14;Nop58;Rrp9;Pwp2;Rcl1;Heatr1;Gar1;Wdr75;Sik1;Wdr43","","R-HSA-6790907;R-HSA-6790906;R-HSA-6790905"
R-HSA-9617828,"FOXO-mediated transcription of cell cycle genes",7,27,0.0018919487071683834,0.006646524236652351,0.6314198024819734,9,22,0.0016203874199013037,9606,Homo sapiens,"Gadd45a;Klf4;Cdkn1a","","R-HSA-9617840;R-HSA-9625409;R-HSA-6803411;R-HSA-9618004;R-HSA-9625406;R-HSA-6803403;R-HSA-9617838;R-HSA-9617852;R-HSA-9617853"
R-HSA-6804756,"Regulation of TP53 Activity through Phosphorylation",15,95,0.0066568565622591265,0.010964544900524231,0.8044248554641877,11,26,0.0019150033144288135,9606,Homo sapiens,"Mapk14;Plk3;Chek1;Chek2;Taf4b;Rbbp8;Atrip;Taf15;Tpx2;Trp53inp1;Aim1;Taf7;Taf5","","R-HSA-6805399;R-HSA-6805126;R-HSA-6805285;R-HSA-3215251;R-HSA-6799332;R-HSA-69685;R-HSA-6805122;R-HSA-6799409;R-HSA-3239014;R-HSA-6805103;R-HSA-6799246"
R-HSA-1655829,"Regulation of cholesterol biosynthesis by SREBP (SREBF)",14,87,0.006096279167542569,0.011782362328650708,0.8044248554641877,16,52,0.003830006628857627,9606,Homo sapiens,"Insig1;Fdps;Helz2;Phf5a;Scd2;Scd1;Fdft1;Elovl6;Lss;Sec24d","","R-HSA-2426149;R-HSA-1655835;R-HSA-1655834;R-HSA-2426147;R-HSA-2426146;R-HSA-1655825;R-HSA-1655824;R-HSA-1655826;R-HSA-1655828;R-HSA-2426154;R-HSA-1655849;R-HSA-1655848;R-HSA-1655850;R-HSA-6800052;R-HSA-2317531;R-HSA-2317530"
R-HSA-8866911,"TFAP2 (AP-2) family regulates transcription of cell cycle factors",3,6,4.2043304603741857E-4,0.012813841475043275,0.8044248554641877,4,4,2.9461589452750976E-4,9606,Homo sapiens,"Myc;Cdkn1a","","R-HSA-8865265;R-HSA-8865280;R-HSA-8865244;R-HSA-8865256"
R-HSA-69560,"Transcriptional activation of p53 responsive genes  ",3,6,4.2043304603741857E-4,0.012813841475043275,0.8044248554641877,4,5,3.682698681593872E-4,9606,Homo sapiens,"Cdkn1a","","R-HSA-6803411;R-HSA-6803388;R-HSA-6803403;R-HSA-6803801"
R-HSA-69895,"Transcriptional  activation of  cell cycle inhibitor p21 ",3,6,4.2043304603741857E-4,0.012813841475043275,0.8044248554641877,4,5,3.682698681593872E-4,9606,Homo sapiens,"Cdkn1a","","R-HSA-6803411;R-HSA-6803388;R-HSA-6803403;R-HSA-6803801"
R-HSA-2426168,"Activation of gene expression by SREBF (SREBP)",12,71,0.004975124378109453,0.013348407432111298,0.8044248554641877,12,42,0.0030934668925388523,9606,Homo sapiens,"Fdps;Helz2;Phf5a;Scd2;Scd1;Fdft1;Elovl6;Lss","","R-HSA-1655849;R-HSA-2426149;R-HSA-1655848;R-HSA-1655835;R-HSA-1655850;R-HSA-6800052;R-HSA-2426147;R-HSA-2426146;R-HSA-1655824;R-HSA-1655826;R-HSA-1655828;R-HSA-2426154"
R-HSA-72766,"Translation",39,339,0.023754467101114146,0.01680822106130908,0.8044248554641877,64,99,0.007291743389555867,9606,Homo sapiens,"Yars;Wars;Srprb;Cry1;Sars;Eif4ebp1;Mrps12;Eif3g;Eif3d;Farsb;Eif3c;Mars;Srp68;Sec61a1;Rpl34;Gars;Eif2s2;Iars;Aars;Cars;Aimp2;Rps27;Aimp1;Vars;Ssr3;Tars;Eprs;Srp9;Sec11a;Nars;Lars;Eif5;Mrps18b;Rars;Hars;Etf1;Srp19","","R-HSA-1799326;R-HSA-5368279;R-HSA-156808;R-HSA-380042;R-HSA-72722;R-HSA-156823;R-HSA-380048;R-HSA-156826;R-HSA-157849;R-HSA-72619;R-HSA-72621;R-HSA-72622;R-HSA-5419261;R-HSA-1799330;R-HSA-1799329;R-HSA-1799335;R-HSA-1799332;R-HSA-5389842;R-HSA-379844;R-HSA-379974;R-HSA-5419281;R-HSA-379980;R-HSA-5389848;R-HSA-379982;R-HSA-5389849;R-HSA-379977;R-HSA-379848;R-HSA-379861;R-HSA-5419264;R-HSA-5419271;R-HSA-380240;R-HSA-72663;R-HSA-379996;R-HSA-5419273;R-HSA-379865;R-HSA-379993;R-HSA-72669;R-HSA-5419279;R-HSA-5389839;R-HSA-379864;R-HSA-379992;R-HSA-379867;R-HSA-72671;R-HSA-379994;R-HSA-5419277;R-HSA-72670;R-HSA-72673;R-HSA-72672;R-HSA-72676;R-HSA-141671;R-HSA-380002;R-HSA-156907;R-HSA-379887;R-HSA-141673;R-HSA-380008;R-HSA-6800138;R-HSA-379893;R-HSA-156915;R-HSA-72691;R-HSA-156912;R-HSA-5389857;R-HSA-72697;R-HSA-156923;R-HSA-141691"
R-HSA-9032759,"NTRK2 activates RAC1",3,7,4.905052203769883E-4,0.019199179247346376,0.8044248554641877,2,2,1.4730794726375488E-4,9606,Homo sapiens,"Dock3;Bdnf;Fyn","","R-HSA-9032761;R-HSA-9032798"
R-HSA-210991,"Basigin interactions",6,26,0.0018218765328288137,0.019322529927033538,0.8044248554641877,3,10,7.365397363187744E-4,9606,Homo sapiens,"Slc7a5;Slc16a1;Slc7a11;Slc3a2;Slc16a3;L1cam","","R-HSA-375133;R-HSA-204392;R-HSA-375131"
R-HSA-4570464,"SUMOylation of RNA binding proteins",9,51,0.0035736808913180576,0.023310625229854498,0.8044248554641877,4,4,2.9461589452750976E-4,9606,Homo sapiens,"Cbx4;Nup43;Nup98;Nup160;Nop58;Rae1;Nup37","","R-HSA-4570467;R-HSA-4570499;R-HSA-4570493;R-HSA-4570489"
R-HSA-3232142,"SUMOylation of ubiquitinylation proteins",8,43,0.0030131034966014996,0.024009797529140786,0.8044248554641877,2,3,2.209619208956323E-4,9606,Homo sapiens,"Trim27;Nup43;Nup98;Nup160;Rae1;Nup37","","R-HSA-5228523;R-HSA-3000434"
R-HSA-400253,"Circadian Clock",15,105,0.007357578305654824,0.024205518263311188,0.8044248554641877,47,59,0.004345584444280769,9606,Homo sapiens,"Npas2;Rbm4;Helz2;Phf5a;Nfil3;Nrip1;Crem;Cry1;Klf15;Sik1;Arntl","","R-HSA-5663127;R-HSA-549385;R-HSA-5663124;R-HSA-1368087;R-HSA-5663122;R-HSA-5663120;R-HSA-400256;R-HSA-5663132;R-HSA-421320;R-HSA-8878679;R-HSA-5663174;R-HSA-400342;R-HSA-1368133;R-HSA-1368069;R-HSA-549467;R-HSA-5663170;R-HSA-1368065;R-HSA-549533;R-HSA-400272;R-HSA-879770;R-HSA-5663105;R-HSA-5663118;R-HSA-5663246;R-HSA-5663245;R-HSA-400282;R-HSA-879762;R-HSA-5669302;R-HSA-879724;R-HSA-400228;R-HSA-5663156;R-HSA-549355;R-HSA-5663155;R-HSA-1801587;R-HSA-1856948;R-HSA-8878702;R-HSA-879782;R-HSA-5663165;R-HSA-549475;R-HSA-1368889;R-HSA-5663138;R-HSA-549424;R-HSA-400382;R-HSA-879798;R-HSA-549364;R-HSA-549428;R-HSA-549493;R-HSA-5663273"
R-HSA-9656249,"Defective Base Excision Repair Associated with OGG1",2,3,2.1021652301870928E-4,0.02446011677727178,0.8044248554641877,5,5,3.682698681593872E-4,9606,Homo sapiens,"Ogg1","","R-HSA-9657051;R-HSA-9656250;R-HSA-9656254;R-HSA-9658813;R-HSA-9656252"
R-HSA-5619107,"Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)",7,36,0.002522598276224511,0.02734338876302811,0.8044248554641877,1,1,7.365397363187744E-5,9606,Homo sapiens,"Nup43;Nup98;Nup160;Rae1;Nup37","","R-HSA-5661474"
R-HSA-9711097,"Cellular response to starvation",22,176,0.012332702683764277,0.028913341672648363,0.8044248554641877,19,28,0.0020623112616925685,9606,Homo sapiens,"Rps27;Sesn2;Ddit3;Cry1;Asns;Cebpg;Trib3;Cebpb;Rheb;Rpl34;Eif2s2;Atf4;Atf3","","R-HSA-9633008;R-HSA-9635927;R-HSA-9639287;R-HSA-9635892;R-HSA-9644926;R-HSA-381128;R-HSA-9635804;R-HSA-9640195;R-HSA-9650722;R-HSA-9635936;R-HSA-1791118;R-HSA-9646468;R-HSA-9635915;R-HSA-9635912;R-HSA-9633742;R-HSA-9635918;R-HSA-1791173;R-HSA-9634669;R-HSA-9633005"
R-HSA-5694530,"Cargo concentration in the ER",7,37,0.002592670450564081,0.031007239506682827,0.8044248554641877,8,12,8.838476835825292E-4,9606,Homo sapiens,"Lman1;Mcfd2;Preb;Stx5a;Areg;Sec24d","","R-HSA-5694436;R-HSA-5694435;R-HSA-5694433;R-HSA-5694431;R-HSA-5694428;R-HSA-5694445;R-HSA-5694413;R-HSA-5694522"
R-HSA-164944,"Nef and signal transduction",3,9,6.306495690561278E-4,0.03635615808009551,0.8044248554641877,3,5,3.682698681593872E-4,9606,Homo sapiens,"Lck;Elmo1;Fyn","","R-HSA-200954;R-HSA-200952;R-HSA-200908"
R-HSA-159227,"Transport of the SLBP independent Mature mRNA",7,39,0.0027328147992432207,0.03929043662915355,0.8044248554641877,3,3,2.209619208956323E-4,9606,Homo sapiens,"Nup43;Nup98;Nup160;Rae1;Nup37","","R-HSA-158481;R-HSA-158484;R-HSA-111439"
R-HSA-4085377,"SUMOylation of SUMOylation proteins",7,39,0.0027328147992432207,0.03929043662915355,0.8044248554641877,2,5,3.682698681593872E-4,9606,Homo sapiens,"Nup43;Nup98;Nup160;Rae1;Nup37","","R-HSA-4551649;R-HSA-4551679"
R-HSA-4641265,"Repression of WNT target genes",4,16,0.0011211547894331162,0.04074076899722956,0.8044248554641877,7,7,5.155778154231421E-4,9606,Homo sapiens,"Tle1;Myc;Tcf7l1","","R-HSA-4649028;R-HSA-5334050;R-HSA-8944349;R-HSA-8944352;R-HSA-4641231;R-HSA-5229348;R-HSA-4641229"
R-HSA-532668,"N-glycan trimming in the ER and Calnexin/Calreticulin cycle",9,57,0.003994113937355476,0.042253209126665525,0.8044248554641877,8,18,0.0013257715253737938,9606,Homo sapiens,"Edem1;Sel1l;C1qtnf1;Syvn1;Derl2;Mogs;Derl1;Calr;Rnf185","","R-HSA-548890;R-HSA-8853379;R-HSA-8850594;R-HSA-6782685;R-HSA-901047;R-HSA-535717;R-HSA-532678;R-HSA-8867288"
R-HSA-159230,"Transport of the SLBP Dependant Mature mRNA",7,40,0.0028028869735827904,0.043926150849854295,0.8044248554641877,3,3,2.209619208956323E-4,9606,Homo sapiens,"Nup43;Nup98;Nup160;Rae1;Nup37","","R-HSA-77587;R-HSA-159046;R-HSA-159050"
R-HSA-170822,"Regulation of Glucokinase by Glucokinase Regulatory Protein",7,40,0.0028028869735827904,0.043926150849854295,0.8044248554641877,1,5,3.682698681593872E-4,9606,Homo sapiens,"Nup43;Nup98;Nup160;Rae1;Nup37","","R-HSA-170796"
R-HSA-4411364,"Binding of TCF/LEF:CTNNB1 to target gene promoters",3,10,7.007217433956976E-4,0.047092548589565686,0.8044248554641877,4,4,2.9461589452750976E-4,9606,Homo sapiens,"Myc;Tcf7l1","","R-HSA-4411351;R-HSA-4411367;R-HSA-4411357;R-HSA-4411372"
R-HSA-8951430,"RUNX3 regulates WNT signaling",3,10,7.007217433956976E-4,0.047092548589565686,0.8044248554641877,3,5,3.682698681593872E-4,9606,Homo sapiens,"Myc;Tcf7l1","","R-HSA-4411367;R-HSA-8951428;R-HSA-4411357"
R-HSA-389359,"CD28 dependent Vav1 pathway",4,17,0.0011912269637726859,0.04886969213276415,0.8044248554641877,6,6,4.419238417912646E-4,9606,Homo sapiens,"Cd86;Lck;Fyn;Pak3","","R-HSA-389348;R-HSA-389350;R-HSA-389788;R-HSA-388814;R-HSA-389352;R-HSA-389354"
R-HSA-5676594,"TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway",4,17,0.0011912269637726859,0.04886969213276415,0.8044248554641877,7,12,8.838476835825292E-4,9606,Homo sapiens,"Cd40;Birc3;Tnfrsf12a","","R-HSA-5676598;R-HSA-5676596;R-HSA-5676597;R-HSA-5676595;R-HSA-5676593;R-HSA-5669023;R-HSA-199404"
R-HSA-180746,"Nuclear import of Rev protein",7,41,0.00287295914792236,0.04890022470425126,0.8044248554641877,2,7,5.155778154231421E-4,9606,Homo sapiens,"Nup43;Nup98;Nup160;Rae1;Nup37","","R-HSA-180710;R-HSA-180732"
