Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-428359,"Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA",7,13,9.109382664144068E-4,9.438747690104776E-5,0.011232109751224684,3,3,2.209619208956323E-4,9606,Homo sapiens,"Igf2;Cd44","","R-HSA-428293;R-HSA-428287;R-HSA-428296"
R-HSA-3000157,"Laminin interactions",10,31,0.0021722374045266626,2.238292373299977E-4,0.02439738686896975,15,15,0.0011048096044781615,9606,Homo sapiens,"Lama5;Col4a1;Lama3;Lama4;Col4a2;Itga2;Lamb1;Nid2;Hspg2;Nid1","","R-HSA-3787997;R-HSA-4084507;R-HSA-2426530;R-HSA-4084505;R-HSA-3907292;R-HSA-4084501;R-HSA-216051;R-HSA-2426676;R-HSA-2328145;R-HSA-216048;R-HSA-2426450;R-HSA-2396083;R-HSA-2327803;R-HSA-216058;R-HSA-349626"
R-HSA-419037,"NCAM1 interactions",12,44,0.0030831756709410693,2.548654414709084E-4,0.02548654414709084,3,10,7.365397363187744E-4,9606,Homo sapiens,"Cacna1g;Col3a1;Cacna1h;St8sia4;Col5a2;Col6a1;Col6a2;Col4a1;Col4a2;Col5a1;Col6a6;Col6a3","","R-HSA-422454;R-HSA-525833;R-HSA-375151"
R-HSA-8874081,"MET activates PTK2 signaling",10,32,0.0022423095788662323,2.8682913595889925E-4,0.02667510964417763,1,5,3.682698681593872E-4,9606,Homo sapiens,"Lama5;Col3a1;Col1a1;Col5a2;Lama3;Lama4;Col5a1;Itga2;Fn1;Lamb1","","R-HSA-8874079"
R-HSA-1474290,"Collagen formation",20,104,0.007287506131315255,3.1625657971190435E-4,0.02751432243493568,51,77,0.005671355969654563,9606,Homo sapiens,"Col15a1;Col3a1;Col1a1;Col5a2;Col6a1;Col6a2;Col4a1;Col25a1;Col4a2;Col5a1;Col6a6;Col8a1;Col6a3;Col8a2;Ctss;Pxdn;Lama3;Colgalt2;Loxl2","","R-HSA-8948232;R-HSA-8944265;R-HSA-8948234;R-HSA-2002460;R-HSA-2395302;R-HSA-8948224;R-HSA-8948226;R-HSA-8948228;R-HSA-8948230;R-HSA-8948231;R-HSA-2002440;R-HSA-2395314;R-HSA-2395324;R-HSA-2395322;R-HSA-2250301;R-HSA-2022073;R-HSA-1981104;R-HSA-2559639;R-HSA-2002466;R-HSA-1474266;R-HSA-8944216;R-HSA-8944218;R-HSA-1981128;R-HSA-1980233;R-HSA-8944223;R-HSA-2395257;R-HSA-1981120;R-HSA-8944214;R-HSA-1650808;R-HSA-2002428;R-HSA-2022141;R-HSA-1614460;R-HSA-1614461;R-HSA-2395340;R-HSA-2213192;R-HSA-2089971;R-HSA-2396234;R-HSA-2213201;R-HSA-2213200;R-HSA-8944250;R-HSA-8948219;R-HSA-2395223;R-HSA-2243926;R-HSA-2213205;R-HSA-2152276;R-HSA-2213207;R-HSA-8948222;R-HSA-8944240;R-HSA-2243931;R-HSA-1981157;R-HSA-8944247"
R-HSA-1296071,"Potassium Channels",20,107,0.007497722654333964,4.497406525415526E-4,0.03687873350840731,9,19,0.0013994254990056714,9606,Homo sapiens,"Gngt2;Kcnmb2;Kcna2;Kcnc4;Kcnh6;Kcnd2;Kcnf1;Kcnj4;Kcnj3;Kcnj10;Kcnj2;Kcnn3;Kcnq4;Gabbr2;Kcnk16;Kcnab1;Erg;Gng11","","R-HSA-1013020;R-HSA-1296039;R-HSA-1296037;R-HSA-1013013;R-HSA-1013012;R-HSA-1296127;R-HSA-1299359;R-HSA-1296046;R-HSA-1296045"
R-HSA-3000170,"Syndecan interactions",9,29,0.002032093055847523,5.966124997526245E-4,0.04593916248095209,7,15,0.0011048096044781615,9606,Homo sapiens,"Col3a1;Tgfb1;Col1a1;Col5a2;Sdc3;Itgb3;Col5a1;Itga2;Fn1","","R-HSA-2684507;R-HSA-2681694;R-HSA-2731075;R-HSA-2731123;R-HSA-2731074;R-HSA-2731141;R-HSA-2731078"
R-HSA-8875878,"MET promotes cell motility",11,45,0.003153247845280639,0.0010923499239584578,0.07864919452500896,6,12,8.838476835825292E-4,9606,Homo sapiens,"Lama5;Col3a1;Col1a1;Col5a2;Gm2a;Lama3;Lama4;Col5a1;Itga2;Fn1;Lamb1","","R-HSA-8875591;R-HSA-8875558;R-HSA-8875540;R-HSA-8875568;R-HSA-8874079;R-HSA-8875576"
R-HSA-1650814,"Collagen biosynthesis and modifying enzymes",15,76,0.005325485249807301,0.001311592558850716,0.0904998865606994,31,51,0.0037563526552257492,9606,Homo sapiens,"Col15a1;Col3a1;Col1a1;Col5a2;Col6a1;Col6a2;Col4a1;Col25a1;Col4a2;Col5a1;Col6a6;Col8a1;Col6a3;Col8a2;Colgalt2","","R-HSA-8948232;R-HSA-8944265;R-HSA-8948234;R-HSA-2002460;R-HSA-8948224;R-HSA-8948226;R-HSA-8948228;R-HSA-8948230;R-HSA-8948231;R-HSA-8944216;R-HSA-8944218;R-HSA-1981128;R-HSA-2002440;R-HSA-1980233;R-HSA-8944223;R-HSA-1981120;R-HSA-8944214;R-HSA-1650808;R-HSA-2002428;R-HSA-1614460;R-HSA-1614461;R-HSA-2022073;R-HSA-2089971;R-HSA-1981104;R-HSA-8944250;R-HSA-8948219;R-HSA-2152276;R-HSA-8948222;R-HSA-8944240;R-HSA-1981157;R-HSA-8944247"
R-HSA-5576892,"Phase 0 - rapid depolarisation",9,34,0.0023824539275453718,0.0017726797214130396,0.11522418189184758,2,2,1.4730794726375488E-4,9606,Homo sapiens,"Camk2b;Fgf14;Scn3a;Cacng4;Scn3b;Cacna2d2;Scn2b;Scn1b","","R-HSA-5577213;R-HSA-5576895"
R-HSA-1236973,"Cross-presentation of particulate exogenous antigens (phagosomes)",5,13,9.109382664144068E-4,0.004002222960039048,0.2219284897491527,3,3,2.209619208956323E-4,9606,Homo sapiens,"Ncf1;Ncf2;Cyba;Cybb;Cd36","","R-HSA-1236967;R-HSA-1236958;R-HSA-1236956"
R-HSA-194306,"Neurophilin interactions with VEGF and VEGFR",3,4,2.8028869735827904E-4,0.0041039085902775385,0.2219284897491527,2,2,1.4730794726375488E-4,9606,Homo sapiens,"Nrp1;Nrp2;Kdr","","R-HSA-195408;R-HSA-195418"
R-HSA-3656535,"TGFBR1 LBD Mutants in Cancer",3,4,2.8028869735827904E-4,0.0041039085902775385,0.2219284897491527,1,1,7.365397363187744E-5,9606,Homo sapiens,"Fkbp1b;Tgfb1;Tgfbr2","","R-HSA-3656382"
R-HSA-1566948,"Elastic fibre formation",10,46,0.0032233200196202087,0.004109786847206531,0.2219284897491527,16,17,0.0012521175517419166,9606,Homo sapiens,"Tgfb1;Mfap2;Itgb3;Fn1;Loxl2;Ltbp2;Itga5;Ltbp4;Fbn1","","R-HSA-2395364;R-HSA-2161282;R-HSA-2328033;R-HSA-2395328;R-HSA-2328037;R-HSA-2537665;R-HSA-2129353;R-HSA-2129385;R-HSA-2396399;R-HSA-2129357;R-HSA-2129362;R-HSA-2328048;R-HSA-2396029;R-HSA-1592387;R-HSA-2395320;R-HSA-2129375"
R-HSA-416700,"Other semaphorin interactions",6,19,0.0013313713124518253,0.004355076678437375,0.2264639872787435,7,9,6.628857626868969E-4,9606,Homo sapiens,"Sema6d;Ptprc;Plxnd1;Sema7a;Tyrobp;Plxna4","","R-HSA-416725;R-HSA-416690;R-HSA-416723;R-HSA-373746;R-HSA-434990;R-HSA-434989;R-HSA-416683"
R-HSA-1296052,"Ca2+ activated K+ channels",4,10,7.007217433956976E-4,0.008558301014952696,0.4279150507476348,2,3,2.209619208956323E-4,9606,Homo sapiens,"Kcnn3;Kcnmb2","","R-HSA-1296039;R-HSA-1296037"
R-HSA-186797,"Signaling by PDGF",12,70,0.004905052203769883,0.010914817193998894,0.47326514912362305,27,31,0.002283273182588201,9606,Homo sapiens,"Col3a1;Gm2a;Col5a2;Col6a1;Col6a2;Pdgfrb;Col4a1;Col4a2;Col5a1;Pdgfb;Col6a6;Col6a3","","R-HSA-186819;R-HSA-1524182;R-HSA-186826;R-HSA-1524186;R-HSA-186765;R-HSA-186834;R-HSA-186773;R-HSA-186778;R-HSA-389086;R-HSA-186780;R-HSA-389083;R-HSA-186786;R-HSA-382053;R-HSA-382052;R-HSA-382055;R-HSA-382054;R-HSA-8864036;R-HSA-380780;R-HSA-380782;R-HSA-186798;R-HSA-382056;R-HSA-382058;R-HSA-186800;R-HSA-8865276;R-HSA-9674095;R-HSA-8865275;R-HSA-9674093"
R-HSA-375165,"NCAM signaling for neurite out-growth",12,70,0.004905052203769883,0.010914817193998894,0.47326514912362305,3,23,0.0016940413935331812,9606,Homo sapiens,"Cacna1g;Col3a1;Cacna1h;St8sia4;Col5a2;Col6a1;Col6a2;Col4a1;Col4a2;Col5a1;Col6a6;Col6a3","","R-HSA-422454;R-HSA-525833;R-HSA-375151"
R-HSA-3642279,"TGFBR2 MSI Frameshift Mutants in Cancer",2,2,1.4014434867913952E-4,0.011150789690261509,0.47326514912362305,1,1,7.365397363187744E-5,9606,Homo sapiens,"Tgfb1;Tgfbr2","","R-HSA-3642203"
R-HSA-5083630,"Defective LFNG causes SCDO3",3,6,4.2043304603741857E-4,0.012341517081063125,0.47326514912362305,1,1,7.365397363187744E-5,9606,Homo sapiens,"Notch4;Notch3;Lfng","","R-HSA-5096538"
R-HSA-9022927,"MECP2 regulates transcription of genes involved in GABA signaling",3,6,4.2043304603741857E-4,0.012341517081063125,0.47326514912362305,3,4,2.9461589452750976E-4,9606,Homo sapiens,"Gad1","","R-HSA-9022942;R-HSA-9022935;R-HSA-9022934"
R-HSA-1296059,"G protein gated Potassium channels",7,31,0.0021722374045266626,0.012473033443886505,0.47326514912362305,3,3,2.209619208956323E-4,9606,Homo sapiens,"Kcnj3;Kcnj10;Kcnj2;Gngt2;Gabbr2;Gng11;Kcnj4","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-997272,"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits",7,31,0.0021722374045266626,0.012473033443886505,0.47326514912362305,3,3,2.209619208956323E-4,9606,Homo sapiens,"Kcnj3;Kcnj10;Kcnj2;Gngt2;Gabbr2;Gng11;Kcnj4","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-1296041,"Activation of G protein gated Potassium channels",7,31,0.0021722374045266626,0.012473033443886505,0.47326514912362305,3,3,2.209619208956323E-4,9606,Homo sapiens,"Kcnj3;Kcnj10;Kcnj2;Gngt2;Gabbr2;Gng11;Kcnj4","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-2243919,"Crosslinking of collagen fibrils",6,24,0.0016817321841496743,0.012790949976314137,0.47326514912362305,13,13,9.575016572144067E-4,9606,Homo sapiens,"Col1a1;Pxdn;Col4a1;Col4a2;Loxl2","","R-HSA-2395302;R-HSA-2022141;R-HSA-2395340;R-HSA-2559639;R-HSA-2395223;R-HSA-2243926;R-HSA-2395314;R-HSA-2395324;R-HSA-2243931;R-HSA-2002466;R-HSA-2395257;R-HSA-2395322;R-HSA-2250301"
R-HSA-5578775,"Ion homeostasis",11,64,0.004484619157732465,0.014155248435206325,0.5095889436674277,13,16,0.001178463578110039,9606,Homo sapiens,"Fkbp1b;Camk2b;Fxyd3;Dmpk;Atp1a2;Atp2b2;Atp1b2;Atp2b4;Itpr3;Slc8a2;Itpr2","","R-HSA-427910;R-HSA-418309;R-HSA-2855020;R-HSA-5617182;R-HSA-5578777;R-HSA-139854;R-HSA-5617179;R-HSA-5617178;R-HSA-936897;R-HSA-169683;R-HSA-9684068;R-HSA-5226904;R-HSA-425661"
R-HSA-1566977,"Fibronectin matrix formation",3,7,4.905052203769883E-4,0.018506197524874257,0.6292107158457247,3,3,2.209619208956323E-4,9606,Homo sapiens,"Ceacam1;Fn1;Itga5","","R-HSA-202723;R-HSA-2327746;R-HSA-2545196"
R-HSA-3656534,"Loss of Function of TGFBR1 in Cancer",3,7,4.905052203769883E-4,0.018506197524874257,0.6292107158457247,2,2,1.4730794726375488E-4,9606,Homo sapiens,"Fkbp1b;Tgfb1;Tgfbr2","","R-HSA-3656382;R-HSA-3656523"
R-HSA-9013149,"RAC1 GTPase cycle",24,191,0.013383785298857824,0.019148673704511898,0.6319062322488926,4,6,4.419238417912646E-4,9606,Homo sapiens,"Prex2;Fmnl1;Cdc42ep1;Ncf1;Ncf2;Mcam;Arhgap27;Arhgdib;Cdc42ep4;Dock2;Epha2;Plekhg1;Arhgef15;Amigo2;Fam13a;Cyba;Cybb;Dock8;Pak7;Hmha1;Arap3;Iqgap2;Pik3r3;Arhgap30","","R-HSA-9013145;R-HSA-9013144;R-HSA-9013147;R-HSA-9013143"
R-HSA-210745,"Regulation of gene expression in beta cells",7,35,0.0024525261018849415,0.022440886102401025,0.7181083552768328,6,12,8.838476835825292E-4,9606,Homo sapiens,"Rfx6;Pdx1;Slc2a2;Nkx2-2;Mafa","","R-HSA-211346;R-HSA-211350;R-HSA-211301;R-HSA-211476;R-HSA-211289;R-HSA-211272"
R-HSA-1592389,"Activation of Matrix Metalloproteinases",7,35,0.0024525261018849415,0.022440886102401025,0.7181083552768328,12,27,0.0019886572880606908,9606,Homo sapiens,"Mmp14;Klk1;Ctrb1;Spock3;Timp2;Prss2","","R-HSA-1604360;R-HSA-1602458;R-HSA-1592316;R-HSA-1592349;R-HSA-1604350;R-HSA-1592398;R-HSA-1604368;R-HSA-1605825;R-HSA-1604722;R-HSA-1602466;R-HSA-1592371;R-HSA-1604741"
