Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-381183,"ATF6 (ATF6-alpha) activates chaperone genes",8,15,0.0010510826150935463,3.8447804362462534E-5,0.005267349197657367,5,5,3.682698681593872E-4,9606,Homo sapiens,"Ddit3;Hsp90b1;Calr;Atf6;Atf4","","R-HSA-1791163;R-HSA-1791082;R-HSA-1791150;R-HSA-1791107;R-HSA-1791121"
R-HSA-379724,"tRNA Aminoacylation",17,68,0.0047649078550907435,5.784781620743473E-5,0.007288824842136776,19,42,0.0030934668925388523,9606,Homo sapiens,"Yars;Aimp2;Wars;Aimp1;Vars;Sars;Tars;Eef1e1;Eprs;Farsb;Nars;Mars;Lars;Rars;Hars;Gars;Iars","","R-HSA-379844;R-HSA-379974;R-HSA-380002;R-HSA-379980;R-HSA-379982;R-HSA-379977;R-HSA-380008;R-HSA-379848;R-HSA-380042;R-HSA-379893;R-HSA-379861;R-HSA-380048;R-HSA-380240;R-HSA-379996;R-HSA-379865;R-HSA-379993;R-HSA-379992;R-HSA-379867;R-HSA-379994"
R-HSA-381033,"ATF6 (ATF6-alpha) activates chaperones",8,17,0.0011912269637726859,9.094972697742953E-5,0.010492044346868568,10,10,7.365397363187744E-4,9606,Homo sapiens,"Ddit3;Hsp90b1;Calr;Atf6;Atf4","","R-HSA-1791163;R-HSA-1791082;R-HSA-381158;R-HSA-420818;R-HSA-1791150;R-HSA-381026;R-HSA-381186;R-HSA-1791107;R-HSA-1791121;R-HSA-381135"
R-HSA-72766,"Translation",49,339,0.023754467101114146,9.714855876730155E-5,0.010492044346868568,64,99,0.007291743389555867,9606,Homo sapiens,"Yars;Tsfm;Wars;Mrpl57;Rps18;Srprb;Mrps10;Cry1;Sars;Rpl36;Eif4ebp1;Mrps12;Rpl37;Eif3g;Eef1e1;Rps11;Eif3d;Farsb;Eif3c;Mars;Rpl34;Rpl12;Gars;Eif2s2;Iars;Mrpl4;Mrpl44;Aimp2;Rps27;Mrpl24;Aimp1;Vars;Trmt112;Rps5;Tars;Mrps26;Eprs;Srp9;Sec11a;Nars;Lars;Eif5;Mrps18b;Rplp0;Rars;Hars;Srp19","","R-HSA-1799326;R-HSA-5368279;R-HSA-156808;R-HSA-380042;R-HSA-72722;R-HSA-156823;R-HSA-380048;R-HSA-156826;R-HSA-157849;R-HSA-72619;R-HSA-72621;R-HSA-72622;R-HSA-5419261;R-HSA-1799330;R-HSA-1799329;R-HSA-1799335;R-HSA-1799332;R-HSA-5389842;R-HSA-379844;R-HSA-379974;R-HSA-5419281;R-HSA-379980;R-HSA-5389848;R-HSA-379982;R-HSA-5389849;R-HSA-379977;R-HSA-379848;R-HSA-379861;R-HSA-5419264;R-HSA-5419271;R-HSA-380240;R-HSA-72663;R-HSA-5419268;R-HSA-5419269;R-HSA-379996;R-HSA-5419273;R-HSA-379865;R-HSA-379993;R-HSA-72669;R-HSA-5419279;R-HSA-5389839;R-HSA-379992;R-HSA-72671;R-HSA-379867;R-HSA-379994;R-HSA-5419277;R-HSA-72670;R-HSA-72673;R-HSA-72672;R-HSA-72676;R-HSA-141671;R-HSA-380002;R-HSA-156907;R-HSA-141673;R-HSA-380008;R-HSA-6800138;R-HSA-379893;R-HSA-156915;R-HSA-156912;R-HSA-72691;R-HSA-5389857;R-HSA-72697;R-HSA-156923;R-HSA-141691"
R-HSA-3371568,"Attenuation phase",13,47,0.0032933921939597784,1.5900983576611072E-4,0.016059993412377183,3,5,3.682698681593872E-4,9606,Homo sapiens,"Phf5a;Hspa1b;Hspa1a","","R-HSA-3371554;R-HSA-5082369;R-HSA-5082384"
R-HSA-6790901,"rRNA modification in the nucleus and cytosol",16,71,0.004975124378109453,2.9679170126095666E-4,0.027898419918529926,6,8,5.892317890550195E-4,9606,Homo sapiens,"Trmt112;Noc4l;Imp3;Pno1;Tsr3;Cry1;Utp20;Nop14;Nop58;Rrp9;Pwp2;Rcl1;Heatr1;Gar1;Nhp2;Sik1","","R-HSA-6790982;R-HSA-6790994;R-HSA-8868783;R-HSA-6790907;R-HSA-6790906;R-HSA-6790905"
R-HSA-8868773,"rRNA processing in the nucleus and cytosol",32,207,0.01450494008829094,5.038194315286626E-4,0.04483992940605097,13,15,0.0011048096044781615,9606,Homo sapiens,"Rps18;Tsr3;Ltv1;Nip7;Cry1;Rpl36;Rpl37;Rps11;Rrp9;Pwp2;Heatr1;Rpl34;Rpl12;Gar1;Rps27;Trmt112;Noc4l;Imp3;Pno1;Rps5;Utp20;Nop14;Nop58;Gnl3;Rcl1;Bop1;Rplp0;Nhp2;Sik1;Wdr12","","R-HSA-6790982;R-HSA-8868783;R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791219;R-HSA-6791218;R-HSA-6790994;R-HSA-6791228;R-HSA-6790907;R-HSA-6791227;R-HSA-6790906;R-HSA-6790905"
R-HSA-3371571,"HSF1-dependent transactivation",13,59,0.004134258286034615,0.0012824190878610864,0.10772320338033126,4,8,5.892317890550195E-4,9606,Homo sapiens,"Phf5a;Hspa1b;Hspa1a","","R-HSA-3371554;R-HSA-5082356;R-HSA-5082369;R-HSA-5082384"
R-HSA-6804114,"TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest",7,21,0.001471515661130965,0.0018178361978811175,0.14360905963260828,11,11,8.101937099506518E-4,9606,Homo sapiens,"Gadd45a;Sfn;Tfdp1;Cdc25c","","R-HSA-3215152;R-HSA-6791109;R-HSA-6803892;R-HSA-6791235;R-HSA-6803875;R-HSA-6803890;R-HSA-6803858;R-HSA-6803871;R-HSA-3215144;R-HSA-6798268;R-HSA-6798282"
R-HSA-6791226,"Major pathway of rRNA processing in the nucleolus and cytosol",28,189,0.013243640950178683,0.0019966198540052327,0.14707026487209252,7,7,5.155778154231421E-4,9606,Homo sapiens,"Rps18;Ltv1;Nip7;Cry1;Rpl36;Rpl37;Rps11;Rrp9;Pwp2;Heatr1;Rpl34;Rpl12;Rps27;Noc4l;Imp3;Pno1;Rps5;Utp20;Nop14;Nop58;Gnl3;Rcl1;Bop1;Rplp0;Sik1;Wdr12","","R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791219;R-HSA-6791218;R-HSA-6791228;R-HSA-6791227"
R-HSA-72312,"rRNA processing",34,245,0.01716768271319459,0.0020426425676679516,0.14707026487209252,15,21,0.0015467334462694261,9606,Homo sapiens,"Rps18;Tsr3;Ltv1;Nip7;Cry1;Rpl36;Rpl37;Rps11;Mrm1;Rrp9;Pwp2;Heatr1;Rpl34;Rpl12;Gar1;Rps27;Trmt112;Noc4l;Imp3;Pno1;Rps5;Rnmtl1;Utp20;Nop14;Nop58;Gnl3;Rcl1;Bop1;Rplp0;Nhp2;Sik1;Wdr12","","R-HSA-6790982;R-HSA-6793122;R-HSA-8868783;R-HSA-6793096;R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791219;R-HSA-6791218;R-HSA-6790994;R-HSA-6791228;R-HSA-6790907;R-HSA-6791227;R-HSA-6790906;R-HSA-6790905"
R-HSA-9711097,"Cellular response to starvation",26,176,0.012332702683764277,0.002931278232214174,0.19271827930294372,18,28,0.0020623112616925685,9606,Homo sapiens,"Rps27;Rps18;Sesn2;Ddit3;Rps5;Cry1;Cebpg;Asns;Rpl36;Trib3;Rpl37;Rps11;Rplp0;Rpl34;Rpl12;Eif2s2;Atf4;Atf3","","R-HSA-9633008;R-HSA-9635927;R-HSA-9639287;R-HSA-9635892;R-HSA-9644926;R-HSA-381128;R-HSA-9635804;R-HSA-9640195;R-HSA-9650722;R-HSA-9635936;R-HSA-1791118;R-HSA-9635915;R-HSA-9635912;R-HSA-9633742;R-HSA-9635918;R-HSA-1791173;R-HSA-9634669;R-HSA-9633005"
R-HSA-190872,"Transport of connexons to the plasma membrane",7,23,0.0016116600098101043,0.0029979321031731176,0.19271827930294372,2,3,2.209619208956323E-4,9606,Homo sapiens,"Gjb2;Tubb6;Tubb2b;Tuba1c;Tubb4b","","R-HSA-451056;R-HSA-190520"
R-HSA-3371511,"HSF1 activation",10,43,0.0030131034966014996,0.003059020306395932,0.19271827930294372,1,7,5.155778154231421E-4,9606,Homo sapiens,"Hspa1b;Hspa1a","","R-HSA-4793819"
R-HSA-9617828,"FOXO-mediated transcription of cell cycle genes",7,27,0.0018919487071683834,0.007017953436236568,0.4210772061741941,9,22,0.0016203874199013037,9606,Homo sapiens,"Gadd45a;Klf4;Cdkn1a","","R-HSA-9617840;R-HSA-9625409;R-HSA-6803411;R-HSA-9618004;R-HSA-6803403;R-HSA-9617838;R-HSA-9625406;R-HSA-9617852;R-HSA-9617853"
R-HSA-6791312,"TP53 Regulates Transcription of Cell Cycle Genes",12,65,0.004554691332072034,0.007619711238349702,0.44194325182428273,20,42,0.0030934668925388523,9606,Homo sapiens,"Plk3;Gadd45a;Sfn;Cdkn1a;Tfdp1;Cdc25c","","R-HSA-3215152;R-HSA-6791109;R-HSA-6791235;R-HSA-6803875;R-HSA-6803403;R-HSA-6798282;R-HSA-6802165;R-HSA-6803892;R-HSA-6803411;R-HSA-6803890;R-HSA-6803858;R-HSA-6803871;R-HSA-3215144;R-HSA-6802973;R-HSA-6798268;R-HSA-69562;R-HSA-6803388;R-HSA-187934;R-HSA-6802170;R-HSA-6803801"
R-HSA-190840,"Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane",6,22,0.0015415878354705346,0.009664182908363683,0.5411942428683663,1,2,1.4730794726375488E-4,9606,Homo sapiens,"Tubb6;Tubb2b;Tuba1c;Tubb4b","","R-HSA-190520"
R-HSA-3371453,"Regulation of HSF1-mediated heat shock response",17,113,0.007918155700371382,0.012081842912407326,0.6323896863308089,7,14,0.0010311556308462842,9606,Homo sapiens,"Hspa9;Rps19bp1;Dnajc2;Hspa1b;Hspa1a;Nup43;Nup160","","R-HSA-5251955;R-HSA-5251942;R-HSA-5251959;R-HSA-3371467;R-HSA-5252041;R-HSA-3371518;R-HSA-5252079"
R-HSA-8866911,"TFAP2 (AP-2) family regulates transcription of cell cycle factors",3,6,4.2043304603741857E-4,0.013174785131891853,0.6323896863308089,4,4,2.9461589452750976E-4,9606,Homo sapiens,"Myc;Cdkn1a","","R-HSA-8865265;R-HSA-8865280;R-HSA-8865244;R-HSA-8865256"
R-HSA-69895,"Transcriptional  activation of  cell cycle inhibitor p21 ",3,6,4.2043304603741857E-4,0.013174785131891853,0.6323896863308089,4,5,3.682698681593872E-4,9606,Homo sapiens,"Cdkn1a","","R-HSA-6803411;R-HSA-6803388;R-HSA-6803403;R-HSA-6803801"
R-HSA-69560,"Transcriptional activation of p53 responsive genes  ",3,6,4.2043304603741857E-4,0.013174785131891853,0.6323896863308089,4,5,3.682698681593872E-4,9606,Homo sapiens,"Cdkn1a","","R-HSA-6803411;R-HSA-6803388;R-HSA-6803403;R-HSA-6803801"
R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",10,54,0.0037838974143367668,0.013801020583863455,0.6486479674415824,3,3,2.209619208956323E-4,9606,Homo sapiens,"Rps27;Rps18;Rps5;Cry1;Eif2s2;Eif3g;Rps11;Eif3d;Eif3c","","R-HSA-72691;R-HSA-72663;R-HSA-72669"
R-HSA-72702,"Ribosomal scanning and start codon recognition",11,64,0.004484619157732465,0.016644253468230064,0.7489914060703529,2,2,1.4730794726375488E-4,9606,Homo sapiens,"Rps27;Eif5;Rps18;Rps5;Cry1;Eif2s2;Eif3g;Rps11;Eif3d;Eif3c","","R-HSA-72697;R-HSA-72621"
R-HSA-9614085,"FOXO-mediated transcription",16,110,0.007707939177352673,0.019229994499223135,0.7586785863275192,23,85,0.006260587758709583,9606,Homo sapiens,"Phf5a;Pomc;Ddit3;Cat;Gadd45a;Sfn;Cdkn1a;Klf4;Bbc3","","R-HSA-9622738;R-HSA-9617683;R-HSA-9622579;R-HSA-9623059;R-HSA-9626928;R-HSA-9617840;R-HSA-9622737;R-HSA-9618004;R-HSA-9617758;R-HSA-6803403;R-HSA-9625406;R-HSA-9617852;R-HSA-9617853;R-HSA-9614562;R-HSA-9623072;R-HSA-9625409;R-HSA-9626945;R-HSA-6803411;R-HSA-9622667;R-HSA-9617838;R-HSA-9622604;R-HSA-9622572;R-HSA-9622668"
R-HSA-9032759,"NTRK2 activates RAC1",3,7,4.905052203769883E-4,0.01972822710238653,0.7586785863275192,2,2,1.4730794726375488E-4,9606,Homo sapiens,"Dock3;Bdnf;Fyn","","R-HSA-9032761;R-HSA-9032798"
R-HSA-190861,"Gap junction assembly",8,41,0.00287295914792236,0.019822550867447886,0.7586785863275192,8,16,0.001178463578110039,9606,Homo sapiens,"Gjb2;Tubb6;Tubb2b;Tuba1c;Tubb4b","","R-HSA-1629787;R-HSA-451056;R-HSA-190698;R-HSA-190682;R-HSA-190520;R-HSA-191737;R-HSA-190687;R-HSA-190877"
R-HSA-210991,"Basigin interactions",6,26,0.0018218765328288137,0.020213719375444028,0.7586785863275192,3,10,7.365397363187744E-4,9606,Homo sapiens,"Slc7a5;Slc16a1;Slc7a11;Slc3a2;Slc16a3;L1cam","","R-HSA-375133;R-HSA-204392;R-HSA-375131"
