Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-379724,"tRNA Aminoacylation",16,68,0.0047649078550907435,1.7160537493976502E-4,0.023338330991808043,21,42,0.0030934668925388523,9606,Homo sapiens,"Yars;Wars;Aimp1;Vars;Sars;Tars;Eprs;Farsb;Nars;Lars;Ppa1;Rars;Hars;Gars;Iars","","R-HSA-379844;R-HSA-379974;R-HSA-380002;R-HSA-379980;R-HSA-379982;R-HSA-379977;R-HSA-380008;R-HSA-379848;R-HSA-380042;R-HSA-379893;R-HSA-379861;R-HSA-380048;R-HSA-380240;R-HSA-71732;R-HSA-449937;R-HSA-379996;R-HSA-379865;R-HSA-379993;R-HSA-379992;R-HSA-379867;R-HSA-379994"
R-HSA-2262752,"Cellular responses to stress",107,952,0.0667087099712704,3.217289818624458E-4,0.03989439375094328,146,381,0.028062163953745306,9606,Homo sapiens,"Extl1;Phf5a;Srprb;Dnajc3;Nab1;Dnajc2;Tuba1c;Cry1;Asns;Trib3;Hmox1;Grb10;Hmox2;Txn2;Edem1;Herpud1;Hyou1;Rpl34;Preb;Hspa13;Calr;Pdia6;Tfdp1;Nup160;Creb3;Tubb2b;H3f3b;Ddit3;Rps5;Cycs;Parn;Dnajb11;Chl1;Ern1;Sco2;Prkcd;Rplp0;Cabp1;Atf6;Arntl;Atf4;Atf3;Serp1;Psmc2;Sesn2;Cebpg;Hsp90b1;Chac1;Cebpb;Kdelr3;Camk2d;Il6;Rheb;Eif2s2;Mafk;Npas2;Rps27;Tubb6;Wfs1;Cbx4;Ppargc1a;H13;Dnajb9;Ppp1r15a;Hspa9;Map2k3;Surf1;Hspa5;Syvn1;Cdkn1a","","R-HSA-3790137;R-HSA-3228469;R-HSA-381186;R-HSA-400143;R-HSA-3790130;R-HSA-3240765;R-HSA-3240766;R-HSA-3371554;R-HSA-1368069;R-HSA-9653894;R-HSA-1368065;R-HSA-9653893;R-HSA-9646468;R-HSA-450333;R-HSA-187934;R-HSA-5251955;R-HSA-381217;R-HSA-5251959;R-HSA-3786258;R-HSA-8932284;R-HSA-5251942;R-HSA-9708457;R-HSA-9707690;R-HSA-1791066;R-HSA-3322995;R-HSA-1235035;R-HSA-1791056;R-HSA-5663258;R-HSA-9653724;R-HSA-9635804;R-HSA-1791060;R-HSA-1235037;R-HSA-8874197;R-HSA-3240295;R-HSA-8874192;R-HSA-1368140;R-HSA-8874204;R-HSA-5663245;R-HSA-9633742;R-HSA-5082387;R-HSA-8874200;R-HSA-9633008;R-HSA-3240787;R-HSA-9653745;R-HSA-517731;R-HSA-9654774;R-HSA-3238999;R-HSA-381026;R-HSA-549475;R-HSA-9648888;R-HSA-9708536;R-HSA-1791095;R-HSA-1235070;R-HSA-8953336;R-HSA-1791083;R-HSA-3222593;R-HSA-1791082;R-HSA-9654752;R-HSA-1791084;R-HSA-3240777;R-HSA-1791075;R-HSA-9653742;R-HSA-3240783;R-HSA-9633005;R-HSA-3240782;R-HSA-1791131;R-HSA-3857336;R-HSA-9650710;R-HSA-1791123;R-HSA-3857328;R-HSA-1791121;R-HSA-3857329;R-HSA-8932355;R-HSA-9655071;R-HSA-163214;R-HSA-1791124;R-HSA-9640195;R-HSA-3229089;R-HSA-3223200;R-HSA-1791118;R-HSA-1791116;R-HSA-9707523;R-HSA-1791107;R-HSA-3788705;R-HSA-3323050;R-HSA-5252041;R-HSA-9708557;R-HSA-9708558;R-HSA-381086;R-HSA-9654792;R-HSA-3788708;R-HSA-3229102;R-HSA-1791163;R-HSA-3857305;R-HSA-1791167;R-HSA-3209109;R-HSA-3857308;R-HSA-381091;R-HSA-9635892;R-HSA-1791155;R-HSA-1791157;R-HSA-381109;R-HSA-9650722;R-HSA-381111;R-HSA-1791150;R-HSA-3209096;R-HSA-381116;R-HSA-69562;R-HSA-9655086;R-HSA-5252079;R-HSA-9635927;R-HSA-425923;R-HSA-9709918;R-HSA-381135;R-HSA-381128;R-HSA-400342;R-HSA-189398;R-HSA-420818;R-HSA-1791180;R-HSA-9635915;R-HSA-1791169;R-HSA-9635912;R-HSA-3341294;R-HSA-9635918;R-HSA-1791173;R-HSA-3697894;R-HSA-381158;R-HSA-9639287;R-HSA-1234167;R-HSA-8874849;R-HSA-9707645;R-HSA-3858387;R-HSA-4647594;R-HSA-9644926;R-HSA-4647593;R-HSA-3788745;R-HSA-1250272;R-HSA-9635936;R-HSA-5618080;R-HSA-3788748;R-HSA-3857345;R-HSA-4647613;R-HSA-1234159;R-HSA-3857348;R-HSA-9634669;R-HSA-450296"
R-HSA-8953897,"Cellular responses to stimuli",107,970,0.06797000910938267,6.122336960411312E-4,0.07040687504473009,146,412,0.030345437136333506,9606,Homo sapiens,"Extl1;Phf5a;Srprb;Dnajc3;Nab1;Dnajc2;Tuba1c;Cry1;Asns;Trib3;Hmox1;Grb10;Hmox2;Txn2;Edem1;Herpud1;Hyou1;Rpl34;Preb;Hspa13;Calr;Pdia6;Tfdp1;Nup160;Creb3;Tubb2b;H3f3b;Ddit3;Rps5;Cycs;Parn;Dnajb11;Chl1;Ern1;Sco2;Prkcd;Rplp0;Cabp1;Atf6;Arntl;Atf4;Atf3;Serp1;Psmc2;Sesn2;Cebpg;Hsp90b1;Chac1;Cebpb;Kdelr3;Camk2d;Il6;Rheb;Eif2s2;Mafk;Npas2;Rps27;Tubb6;Wfs1;Cbx4;Ppargc1a;H13;Dnajb9;Ppp1r15a;Hspa9;Map2k3;Surf1;Hspa5;Syvn1;Cdkn1a","","R-HSA-3790137;R-HSA-3228469;R-HSA-381186;R-HSA-400143;R-HSA-3790130;R-HSA-3240765;R-HSA-3240766;R-HSA-3371554;R-HSA-1368069;R-HSA-9653894;R-HSA-1368065;R-HSA-9653893;R-HSA-9646468;R-HSA-450333;R-HSA-187934;R-HSA-5251955;R-HSA-381217;R-HSA-5251959;R-HSA-3786258;R-HSA-8932284;R-HSA-5251942;R-HSA-9708457;R-HSA-9707690;R-HSA-1791066;R-HSA-3322995;R-HSA-1235035;R-HSA-1791056;R-HSA-5663258;R-HSA-9653724;R-HSA-9635804;R-HSA-1791060;R-HSA-1235037;R-HSA-8874197;R-HSA-3240295;R-HSA-8874192;R-HSA-1368140;R-HSA-8874204;R-HSA-5663245;R-HSA-9633742;R-HSA-5082387;R-HSA-8874200;R-HSA-9633008;R-HSA-3240787;R-HSA-9653745;R-HSA-517731;R-HSA-9654774;R-HSA-3238999;R-HSA-381026;R-HSA-549475;R-HSA-9648888;R-HSA-9708536;R-HSA-1791095;R-HSA-1235070;R-HSA-8953336;R-HSA-1791083;R-HSA-3222593;R-HSA-1791082;R-HSA-9654752;R-HSA-1791084;R-HSA-3240777;R-HSA-1791075;R-HSA-9653742;R-HSA-3240783;R-HSA-9633005;R-HSA-3240782;R-HSA-1791131;R-HSA-3857336;R-HSA-9650710;R-HSA-1791123;R-HSA-3857328;R-HSA-1791121;R-HSA-3857329;R-HSA-8932355;R-HSA-9655071;R-HSA-163214;R-HSA-1791124;R-HSA-9640195;R-HSA-3229089;R-HSA-3223200;R-HSA-1791118;R-HSA-1791116;R-HSA-9707523;R-HSA-1791107;R-HSA-3788705;R-HSA-3323050;R-HSA-5252041;R-HSA-9708557;R-HSA-9708558;R-HSA-381086;R-HSA-9654792;R-HSA-3788708;R-HSA-3229102;R-HSA-1791163;R-HSA-3857305;R-HSA-1791167;R-HSA-3209109;R-HSA-3857308;R-HSA-381091;R-HSA-9635892;R-HSA-1791155;R-HSA-1791157;R-HSA-381109;R-HSA-9650722;R-HSA-381111;R-HSA-1791150;R-HSA-3209096;R-HSA-381116;R-HSA-69562;R-HSA-9655086;R-HSA-5252079;R-HSA-9635927;R-HSA-425923;R-HSA-9709918;R-HSA-381135;R-HSA-381128;R-HSA-400342;R-HSA-189398;R-HSA-420818;R-HSA-1791180;R-HSA-9635915;R-HSA-1791169;R-HSA-9635912;R-HSA-3341294;R-HSA-9635918;R-HSA-1791173;R-HSA-3697894;R-HSA-381158;R-HSA-9639287;R-HSA-1234167;R-HSA-8874849;R-HSA-9707645;R-HSA-3858387;R-HSA-4647594;R-HSA-9644926;R-HSA-4647593;R-HSA-3788745;R-HSA-1250272;R-HSA-9635936;R-HSA-5618080;R-HSA-3788748;R-HSA-3857345;R-HSA-4647613;R-HSA-1234159;R-HSA-3857348;R-HSA-9634669;R-HSA-450296"
R-HSA-6790901,"rRNA modification in the nucleus and cytosol",14,71,0.004975124378109453,0.0022072105192947333,0.23396431504524173,4,8,5.892317890550195E-4,9606,Homo sapiens,"Noc4l;Pno1;Cry1;Utp20;Nop14;Nop58;Rrp9;Utp14a;Pwp2;Rcl1;Mphosph10;Gar1;Wdr75;Sik1","","R-HSA-6790994;R-HSA-6790907;R-HSA-6790906;R-HSA-6790905"
R-HSA-9711097,"Cellular response to starvation",25,176,0.012332702683764277,0.005170665154958565,0.5118958503408979,19,28,0.0020623112616925685,9606,Homo sapiens,"Rps27;Sesn2;Ddit3;Nab1;Rps5;Cry1;Asns;Cebpg;Trib3;Cebpb;Rheb;Rplp0;Rpl34;Eif2s2;Atf4;Atf3","","R-HSA-9633008;R-HSA-9635927;R-HSA-9639287;R-HSA-9635892;R-HSA-9644926;R-HSA-381128;R-HSA-9635804;R-HSA-9640195;R-HSA-9650722;R-HSA-9635936;R-HSA-1791118;R-HSA-9646468;R-HSA-9635915;R-HSA-9635912;R-HSA-9633742;R-HSA-9635918;R-HSA-1791173;R-HSA-9634669;R-HSA-9633005"
R-HSA-9617828,"FOXO-mediated transcription of cell cycle genes",7,27,0.0018919487071683834,0.006768672137997256,0.6294865088337448,9,22,0.0016203874199013037,9606,Homo sapiens,"Gadd45a;Klf4;Cdkn1a","","R-HSA-9617840;R-HSA-9625409;R-HSA-6803411;R-HSA-9618004;R-HSA-9625406;R-HSA-6803403;R-HSA-9617838;R-HSA-9617852;R-HSA-9617853"
R-HSA-72766,"Translation",41,339,0.023754467101114146,0.007182863819067964,0.6320920160779808,63,99,0.007291743389555867,9606,Homo sapiens,"Yars;Wars;Pabpc1;Srprb;Nab1;Cry1;Sars;Eif4ebp1;Mrps12;Eif3g;Farsb;Eif3c;Eif2b3;Sec61a1;Rpl34;Gars;Eif2s2;Iars;Mrpl4;Rps27;Aimp1;Vars;Rps5;Ssr2;Tars;Mrps26;Eprs;Srp9;Sec11a;Nars;Lars;Eif5;Mrps18b;Rplp0;Ppa1;Rars;Hars;Srp19","","R-HSA-1799326;R-HSA-5368279;R-HSA-156808;R-HSA-380042;R-HSA-72722;R-HSA-156823;R-HSA-380048;R-HSA-449937;R-HSA-156826;R-HSA-157849;R-HSA-72619;R-HSA-72621;R-HSA-72622;R-HSA-5419261;R-HSA-71732;R-HSA-1799330;R-HSA-1799329;R-HSA-1799335;R-HSA-1799332;R-HSA-5389842;R-HSA-379844;R-HSA-379974;R-HSA-5419281;R-HSA-379980;R-HSA-5389848;R-HSA-379982;R-HSA-5389849;R-HSA-379977;R-HSA-379848;R-HSA-379861;R-HSA-5419264;R-HSA-5419271;R-HSA-380240;R-HSA-72663;R-HSA-379996;R-HSA-5419273;R-HSA-379865;R-HSA-379993;R-HSA-72669;R-HSA-5419279;R-HSA-5389839;R-HSA-379992;R-HSA-379867;R-HSA-72671;R-HSA-379994;R-HSA-5419277;R-HSA-72670;R-HSA-72673;R-HSA-72672;R-HSA-72676;R-HSA-141671;R-HSA-380002;R-HSA-156907;R-HSA-141673;R-HSA-380008;R-HSA-379893;R-HSA-156915;R-HSA-156912;R-HSA-72691;R-HSA-5389857;R-HSA-72697;R-HSA-156923;R-HSA-141691"
R-HSA-6791226,"Major pathway of rRNA processing in the nucleolus and cytosol",25,189,0.013243640950178683,0.011828727553749085,0.8247717257291569,7,7,5.155778154231421E-4,9606,Homo sapiens,"Crb3;Rps27;Noc4l;Pno1;Nab1;Rps5;Ltv1;Nip7;Cry1;Utp20;Nop14;Nop58;Rrp9;Gnl3;Utp14a;Pwp2;Rcl1;Mphosph10;Ncl;Rplp0;Rpl34;Wdr75;Sik1","","R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791219;R-HSA-6791218;R-HSA-6791228;R-HSA-6791227"
R-HSA-8866911,"TFAP2 (AP-2) family regulates transcription of cell cycle factors",3,6,4.2043304603741857E-4,0.012933517123951743,0.8247717257291569,4,4,2.9461589452750976E-4,9606,Homo sapiens,"Myc;Cdkn1a","","R-HSA-8865265;R-HSA-8865280;R-HSA-8865244;R-HSA-8865256"
R-HSA-69560,"Transcriptional activation of p53 responsive genes  ",3,6,4.2043304603741857E-4,0.012933517123951743,0.8247717257291569,4,5,3.682698681593872E-4,9606,Homo sapiens,"Cdkn1a","","R-HSA-6803411;R-HSA-6803388;R-HSA-6803403;R-HSA-6803801"
R-HSA-69895,"Transcriptional  activation of  cell cycle inhibitor p21 ",3,6,4.2043304603741857E-4,0.012933517123951743,0.8247717257291569,4,5,3.682698681593872E-4,9606,Homo sapiens,"Cdkn1a","","R-HSA-6803411;R-HSA-6803388;R-HSA-6803403;R-HSA-6803801"
R-HSA-532668,"N-glycan trimming in the ER and Calnexin/Calreticulin cycle",10,57,0.003994113937355476,0.018436041699326444,0.8247717257291569,9,18,0.0013257715253737938,9606,Homo sapiens,"Edem1;Prkcsh;Sel1l;C1qtnf1;Syvn1;Derl2;Mogs;Derl1;Calr;Rnf185","","R-HSA-548890;R-HSA-532667;R-HSA-8853379;R-HSA-8850594;R-HSA-901047;R-HSA-6782685;R-HSA-535717;R-HSA-532678;R-HSA-8867288"
R-HSA-8868773,"rRNA processing in the nucleus and cytosol",26,207,0.01450494008829094,0.018615768771545582,0.8247717257291569,11,15,0.0011048096044781615,9606,Homo sapiens,"Crb3;Rps27;Noc4l;Pno1;Rps5;Nab1;Ltv1;Nip7;Cry1;Utp20;Nop14;Nop58;Rrp9;Gnl3;Utp14a;Pwp2;Rcl1;Mphosph10;Rplp0;Ncl;Rpl34;Gar1;Wdr75;Sik1","","R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791219;R-HSA-6791218;R-HSA-6790994;R-HSA-6791228;R-HSA-6790907;R-HSA-6791227;R-HSA-6790906;R-HSA-6790905"
R-HSA-9032759,"NTRK2 activates RAC1",3,7,4.905052203769883E-4,0.019374641434183215,0.8247717257291569,2,2,1.4730794726375488E-4,9606,Homo sapiens,"Dock3;Bdnf;Fyn","","R-HSA-9032761;R-HSA-9032798"
R-HSA-9656249,"Defective Base Excision Repair Associated with OGG1",2,3,2.1021652301870928E-4,0.0246187690519597,0.8247717257291569,5,5,3.682698681593872E-4,9606,Homo sapiens,"Ogg1","","R-HSA-9657051;R-HSA-9656250;R-HSA-9656254;R-HSA-9658813;R-HSA-9656252"
R-HSA-674695,"RNA Polymerase II Pre-transcription Events",13,88,0.0061663513418821385,0.02787394744360372,0.8247717257291569,12,17,0.0012521175517419166,9606,Homo sapiens,"Taf15;Gtf2b;Eaf1;Tcea1;Taf7;Taf4b;Taf5;Polr2i;Nelfe;Leo1","","R-HSA-113409;R-HSA-75856;R-HSA-113411;R-HSA-75891;R-HSA-113413;R-HSA-113429;R-HSA-112437;R-HSA-113414;R-HSA-75862;R-HSA-112392;R-HSA-112395;R-HSA-73946"
R-HSA-6804114,"TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest",5,21,0.001471515661130965,0.028374971992318865,0.8247717257291569,6,11,8.101937099506518E-4,9606,Homo sapiens,"Gadd45a;Tfdp1;Cdc25c","","R-HSA-3215152;R-HSA-6791109;R-HSA-6791235;R-HSA-3215144;R-HSA-6798268;R-HSA-6798282"
R-HSA-5694530,"Cargo concentration in the ER",7,37,0.002592670450564081,0.03150695646883517,0.8247717257291569,8,12,8.838476835825292E-4,9606,Homo sapiens,"Lman1;Ctage5;Mcfd2;Preb;Areg;Sec24d","","R-HSA-5694436;R-HSA-5694435;R-HSA-5694433;R-HSA-5694431;R-HSA-5694428;R-HSA-5694445;R-HSA-5694413;R-HSA-5694522"
R-HSA-73779,"RNA Polymerase II Transcription Pre-Initiation And Promoter Opening",8,47,0.0032933921939597784,0.03806115049784231,0.8247717257291569,5,5,3.682698681593872E-4,9606,Homo sapiens,"Taf15;Gtf2b;Taf7;Taf4b;Taf5;Polr2i","","R-HSA-109637;R-HSA-109636;R-HSA-109639;R-HSA-75095;R-HSA-109638"
R-HSA-190872,"Transport of connexons to the plasma membrane",5,23,0.0016116600098101043,0.03939887435217149,0.8247717257291569,2,3,2.209619208956323E-4,9606,Homo sapiens,"Gjb2;Tubb6;Tubb2b;Tuba1c","","R-HSA-451056;R-HSA-190520"
R-HSA-6791312,"TP53 Regulates Transcription of Cell Cycle Genes",10,65,0.004554691332072034,0.03956200467559179,0.8247717257291569,15,42,0.0030934668925388523,9606,Homo sapiens,"Plk3;Gadd45a;Cdkn1a;Tfdp1;Cdc25c","","R-HSA-3215152;R-HSA-6791109;R-HSA-6791235;R-HSA-6803403;R-HSA-6798282;R-HSA-6802165;R-HSA-6803411;R-HSA-3215144;R-HSA-6802973;R-HSA-6798268;R-HSA-69562;R-HSA-6803388;R-HSA-187934;R-HSA-6802170;R-HSA-6803801"
R-HSA-4641265,"Repression of WNT target genes",4,16,0.0011211547894331162,0.041175821159618375,0.8247717257291569,7,7,5.155778154231421E-4,9606,Homo sapiens,"Tle1;Myc;Tcf7l1","","R-HSA-4649028;R-HSA-5334050;R-HSA-8944349;R-HSA-8944352;R-HSA-4641231;R-HSA-5229348;R-HSA-4641229"
R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",10,66,0.004624763506411604,0.04304219719127511,0.8247717257291569,3,6,4.419238417912646E-4,9606,Homo sapiens,"Rps27;Pabpc1;Nab1;Rps5;Cry1;Eif4ebp1;Eif2s2;Eif3g;Eif3c","","R-HSA-156808;R-HSA-157849;R-HSA-72622"
R-HSA-9609736,"Assembly and cell surface presentation of NMDA receptors",8,49,0.0034335365426389182,0.04646983712985586,0.8247717257291569,6,23,0.0016940413935331812,9606,Homo sapiens,"Camk2d;Tubb6;Dlg2;Actn2;Tubb2b;Tuba1c","","R-HSA-9610627;R-HSA-9611030;R-HSA-9611368;R-HSA-9610408;R-HSA-9610879;R-HSA-9610653"
R-HSA-400253,"Circadian Clock",14,105,0.007357578305654824,0.047292386969193356,0.8247717257291569,49,59,0.004345584444280769,9606,Homo sapiens,"Npas2;Phf5a;Nfil3;Crem;Cry1;Ppargc1a;Klf15;Sik1;Arntl","","R-HSA-549385;R-HSA-1368087;R-HSA-400256;R-HSA-5663174;R-HSA-1368069;R-HSA-5663170;R-HSA-1368065;R-HSA-549533;R-HSA-400272;R-HSA-879770;R-HSA-400282;R-HSA-879762;R-HSA-1856948;R-HSA-879782;R-HSA-1368889;R-HSA-549424;R-HSA-879798;R-HSA-549428;R-HSA-5663127;R-HSA-5663124;R-HSA-5663122;R-HSA-5663120;R-HSA-5663132;R-HSA-5663258;R-HSA-421320;R-HSA-8878679;R-HSA-400342;R-HSA-1368133;R-HSA-549467;R-HSA-5663105;R-HSA-5663118;R-HSA-1368140;R-HSA-5663246;R-HSA-5663245;R-HSA-5669302;R-HSA-879724;R-HSA-400228;R-HSA-5663156;R-HSA-549355;R-HSA-5663155;R-HSA-1801587;R-HSA-8878702;R-HSA-5663165;R-HSA-549475;R-HSA-5663138;R-HSA-400382;R-HSA-549364;R-HSA-549493;R-HSA-5663273"
R-HSA-139915,"Activation of PUMA and translocation to mitochondria",3,10,7.007217433956976E-4,0.04749516083994065,0.8247717257291569,5,5,3.682698681593872E-4,9606,Homo sapiens,"Tfdp1;Bbc3","","R-HSA-139914;R-HSA-139913;R-HSA-4331324;R-HSA-4331340;R-HSA-140221"
R-HSA-447041,"CHL1 interactions",3,10,7.007217433956976E-4,0.04749516083994065,0.8247717257291569,5,5,3.682698681593872E-4,9606,Homo sapiens,"Chl1;Ank1;Pelo","","R-HSA-443782;R-HSA-445088;R-HSA-445087;R-HSA-447034;R-HSA-445083"
R-HSA-4411364,"Binding of TCF/LEF:CTNNB1 to target gene promoters",3,10,7.007217433956976E-4,0.04749516083994065,0.8247717257291569,4,4,2.9461589452750976E-4,9606,Homo sapiens,"Myc;Tcf7l1","","R-HSA-4411351;R-HSA-4411367;R-HSA-4411357;R-HSA-4411372"
R-HSA-8951430,"RUNX3 regulates WNT signaling",3,10,7.007217433956976E-4,0.04749516083994065,0.8247717257291569,3,5,3.682698681593872E-4,9606,Homo sapiens,"Myc;Tcf7l1","","R-HSA-4411367;R-HSA-8951428;R-HSA-4411357"
